ID,Name,Localized Name,Temperature,Luminosity,Density,Viscosity,Placeable,Block ID,Block Class
1052,molten.incoloyma956,熔融耐热铬铁合金-MA956,4700,0,1000,1000,false,null,null
1053,molten.tungstentitaniumcarbide,熔融碳化钨钛合金,4695,0,1000,1000,false,null,null
1054,molten.siliconcarbide,熔融碳化硅,1685,0,1000,1000,false,null,null
1055,molten.tantalumcarbide,熔融碳化钽,3255,0,1000,1000,false,null,null
1056,molten.zirconiumcarbide,熔融碳化锆,1830,0,1000,1000,false,null,null
1057,molten.niobiumcarbide,熔融碳化铌,2750,0,1000,1000,false,null,null
1058,molten.arcanite,熔融奥金,5940,0,1000,1000,false,null,null
1059,molten.grisium,熔融灰钛合金,4125,0,1000,1000,false,null,null
1060,molten.eglinsteelbasecompound,熔融埃格林钢粗胚,2070,0,1000,1000,false,null,null
1061,molten.eglinsteel,熔融埃格林钢,1320,0,1000,1000,false,null,null
1062,molten.hg1223,HG-1223,6630,0,1000,10000,false,null,null
1063,molten.hs188a,熔融HS188-A,5145,0,1000,1000,false,null,null
1064,molten.triniumtitaniumalloy,熔融三元钛合金,4025,0,1000,1000,false,null,null
1065,molten.triniumnaquadahalloy,熔融三元硅岩合金,4475,0,1000,1000,false,null,null
1066,molten.triniumnaquadahcarbonite,熔融掺碳三元硅岩合金,6775,0,1000,1000,false,null,null
1067,molten.arceusalloy2b,熔融阿尔宙斯合金2B,7830,0,1000,1000,false,null,null
1068,molten.koboldite,熔融妖金,2585,0,1000,1000,false,null,null
1069,molten.helicopter,熔融HeLiCoPtEr,6035,0,1000,1000,false,null,null
1070,molten.lafiumcompound,熔融路菲恩化合物,6625,0,1000,1000,false,null,null
1071,molten.cinobitea243,熔融西诺柏A243,7625,0,1000,1000,false,null,null
1072,molten.pikyonium64b,熔融皮卡优合金64B,7125,0,1000,1000,false,null,null
1073,molten.abyssalalloy,熔融深渊合金,9925,0,1000,1000,false,null,null
1074,molten.laurenium,熔融劳伦姆合金,7100,0,1000,1000,false,null,null
1075,molten.botmium,熔融博特姆合金,8495,0,1000,1000,false,null,null
1076,molten.titansteel,熔融泰坦精钢,8525,0,1000,1000,false,null,null
1077,molten.octiron,熔融八角铁,9395,0,1000,1000,false,null,null
1078,molten.blacktitanium,熔融黑钛,8035,0,1000,1000,false,null,null
1079,molten.babbitalloy,熔融巴氏合金,540,0,1000,1000,false,null,null
1080,molten.indalloy140,熔融铋铅合金140,5475,0,1000,1000,false,null,null
1081,molten.quantum,熔融量子合金,10775,0,1000,1000,false,null,null
1082,molten.celestialtungsten,熔融天体钨,9170,0,1000,1000,false,null,null
1083,plasma.celestialtungsten,天体钨等离子体,10000,15,-10000,10,false,null,null
1084,molten.astraltitanium,熔融星体钛,9715,0,1000,1000,false,null,null
1085,plasma.astraltitanium,星体钛等离子体,10000,15,-10000,10,false,null,null
1086,molten.chromaticglass,熔融彩色玻璃,9475,0,1000,1000,false,null,null
1087,plasma.chromaticglass,彩色玻璃等离子体,10000,15,-10000,10,false,null,null
1088,molten.advancednitinol,熔融高级镍钛诺,8675,0,1000,1000,false,null,null
1089,plasma.advancednitinol,高级镍钛诺等离子体,10000,15,-10000,10,false,null,null
1090,molten.hypogen,熔融海珀珍,10530,0,1000,1000,false,null,null
1091,plasma.hypogen,海珀珍等离子体,10000,15,-10000,10,false,null,null
1092,molten.rhugnor,熔融鲁格诺,9025,0,1000,1000,false,null,null
1093,plasma.rhugnor,鲁格诺等离子体,10000,15,-10000,10,false,null,null
1094,plasma.force,力量等离子体,10000,15,-10000,10,false,null,null
1095,molten.blackmetal,熔融黑物质,2625,0,1000,1000,false,null,null
1096,molten.ancientgranite,熔融古花岗岩,775,0,1000,1000,false,null,null
1097,molten.runite,熔融虚恩,7025,0,1000,1000,false,null,null
1098,plasma.runite,虚恩等离子体,10000,15,-10000,10,false,null,null
1099,molten.dragonblood,熔融龙血,10435,0,1000,1000,false,null,null
1100,plasma.dragonblood,龙血等离子体,10000,15,-10000,10,false,null,null
1101,molten.potassiumnitrate,熔融硝酸钾,425,0,1000,1000,false,null,null
1102,molten.sodiumnitrate,熔融硝酸钠,435,0,1000,1000,false,null,null
1103,molten.solarsaltcold,太阳能盐（冷）,430,0,1000,10000,false,null,null
1104,molten.solarsalthot,太阳能盐（热）,1475,0,1000,10000,false,null,null
1105,molten.strontiumoxide,熔融氧化锶,825,0,1000,1000,false,null,null
1106,molten.seleniumdioxide,二氧化硒,410,0,1000,10000,false,null,null
1107,molten.seleniousacid,亚硒酸,340,0,1000,10000,false,null,null
1108,hydrogencyanide,氢氰酸,275,15,-10000,10,false,null,null
1109,molten.wood'sglass,熔融伍德玻璃,1615,0,1000,1000,false,null,null
1110,molten.ammonium,铵,310,0,1000,10000,false,null,null
1111,molten.hydrogenchloridemix,氯化氢混合物,365,0,1000,10000,false,null,null
1112,molten.strontiumhydroxide,熔融氢氧化锶,645,0,1000,1000,false,null,null
1113,molten.aceticanhydride,乙酸酐,200,0,1000,10000,false,null,null
1114,molten.chloroaceticacid,一氯乙酸,335,0,1000,10000,false,null,null
1115,molten.dichloroaceticacid,二氯乙酸,285,0,1000,10000,false,null,null
1116,molten.trichloroaceticacid,三氯乙酸,330,0,1000,10000,false,null,null
1117,molten.chloroaceticmixture,氯乙酸混合物,315,0,1000,10000,false,null,null
1118,molten.sodiumcyanide,熔融氰化钠,835,0,1000,1000,false,null,null
1119,molten.cyanoaceticacid,熔融氰乙酸,340,0,1000,1000,false,null,null
1120,molten.solidacidcatalystmixture,固体酸催化剂混合物,265,0,1000,10000,false,null,null
1121,molten.copperiisulfate,熔融硫酸铜（II）,865,0,1000,1000,false,null,null
1122,molten.copperiisulfatepentahydrate,熔融五水合硫酸铜（II）,865,0,1000,1000,false,null,null
1123,molten.ethylcyanoacetate,氰乙酸乙酯,250,0,1000,10000,false,null,null
1124,molten.cyanoacrylatepolymer,氰基丙烯酸酯聚合物,250,0,1000,10000,false,null,null
1125,molten.ethylcyanoacrylatesuperglue,氰基丙烯酸乙酯（502胶水）,250,0,1000,10000,false,null,null
1126,molten.mutatedlivingsolder,突变活性焊料,75,0,1000,10000,false,null,null
1127,molten.fluoritef,熔融氟石（F）,325,0,1000,1000,false,null,null
1128,molten.thoriumtetrafluoride,四氟化钍,1355,0,1000,10000,false,null,null
1129,molten.thoriumhexafluoride,六氟化钍,1700,0,1000,10000,false,null,null
1130,molten.uraniumtetrafluoride,四氟化铀,865,0,1000,10000,false,null,null
1131,molten.uraniumhexafluoride,六氟化铀,595,0,1000,10000,false,null,null
1132,molten.berylliumfluoride,氟化铍,1080,0,1000,10000,false,null,null
1133,molten.lithiumfluoride,氟化锂,525,0,1000,10000,false,null,null
1134,molten.ammoniumbifluoride,氟化氢铵,400,0,1000,10000,false,null,null
1135,molten.berylliumhydroxide,氢氧化铍,815,0,1000,10000,false,null,null
1136,molten.ammoniumtetrafluoroberyllate,氟铍酸铵,555,0,1000,10000,false,null,null
1137,neptuniumhexafluoride,六氟化镎,620,15,-10000,10,false,null,null
1138,technetiumhexafluoride,六氟化锝,1400,15,-10000,10,false,null,null
1139,seleniumhexafluoride,六氟化硒,410,15,-10000,10,false,null,null
1140,molten.sodiumfluoride,氟化钠,485,0,1000,10000,false,null,null
1141,molten.lithiumtetrafluoroberyllatelftb,四氟铍酸锂（LTFB）,840,0,1000,10000,false,null,null
1142,molten.lftrfuel3,液态氟钍反应堆燃料3,840,0,1000,10000,false,null,null
1143,molten.lftrfuel2,液态氟钍反应堆燃料2,925,0,1000,10000,false,null,null
1144,molten.lftrfuel1,液态氟钍反应堆燃料1,865,0,1000,10000,false,null,null
1145,molten.burntreactorfueli,枯竭反应堆燃料 I,1130,0,1000,10000,false,null,null
1146,molten.burntreactorfuelii,枯竭反应堆燃料 II,1130,0,1000,10000,false,null,null
1147,molten.uraniumdepletedmoltensaltusalt,枯竭铀熔盐,1075,0,1000,10000,false,null,null
1148,molten.heliumspargedusalt,氦涤枯竭铀熔盐,1075,0,1000,10000,false,null,null
1149,molten.phosphorousuraniumhexafluoridepuf6,磷化六氟化铀（P-UF6）,505,0,1000,10000,false,null,null
1150,molten.stablemoltensaltbase,稳定熔盐基,800,0,1000,10000,false,null,null
1151,molten.lftrfuelbase,液态氟钍反应堆基燃料,835,0,1000,10000,false,null,null
1152,molten.thoriumdepletedmoltensalttsalt,枯竭钍熔盐,940,0,1000,10000,false,null,null
1153,molten.thoriumberylliumdepletedmoltensalttbsalt,枯竭钍铍熔盐,985,0,1000,10000,false,null,null
1154,molten.fluorinespargedtsalt,氟涤枯竭钍熔盐,940,0,1000,10000,false,null,null
1155,molten.fluorinespargedtbsalt,氟涤枯竭钍铍熔盐,985,0,1000,10000,false,null,null
1156,molten.fluorinateduraniumhexafluoridefuf6,氟化六氟化铀（F-UF6）,460,0,1000,10000,false,null,null
1157,zirconiumtetrafluoride,四氟化锆,500,0,1000,1000,false,null,null
1158,fluid.sludge,流动污泥,295,8,8196,3000,true,miscutils:miscutils_fluidBlockSludge,gtPlusPlus.core.block.general.fluids.BlockFluidSludge
1159,mud.red.slurry,赤泥浆,207,0,1000,1000,false,null,null
1160,propionicacid,丙酸,200,0,1000,1000,false,null,null
1161,fermentation.base,发酵基,200,0,1000,1000,false,null,null
1162,ureamix,尿素混合物,200,0,1000,1000,false,null,null
1163,liquidresin,液态树脂,200,0,1000,1000,false,null,null
1164,butanol,丁醇,200,0,1000,1000,false,null,null
1165,froth.zincflotation,闪锌泡沫,207,0,1000,1000,false,null,null
1166,froth.copperflotation,黄铜泡沫,207,0,1000,1000,false,null,null
1167,froth.nickelflotation,镍泡沫,207,0,1000,1000,false,null,null
1168,froth.platinumflotation,铂泡沫,207,0,1000,1000,false,null,null
1169,froth.pentlanditeflotation,镍黄铁泡沫,207,0,1000,1000,false,null,null
1170,froth.redstoneflotation,红石泡沫,207,0,1000,1000,false,null,null
1171,froth.spessartineflotation,锰铝榴石泡沫,207,0,1000,1000,false,null,null
1172,froth.grossularflotation,钙铝榴石泡沫,207,0,1000,1000,false,null,null
1173,froth.almandineflotation,铁铝榴石泡沫,207,0,1000,1000,false,null,null
1174,froth.pyropeflotation,镁铝榴石泡沫,207,0,1000,1000,false,null,null
1175,froth.monaziteflotation,独居石泡沫,207,0,1000,1000,false,null,null
1176,froth.netherrackflotation,地狱岩泡沫,207,0,1000,1000,false,null,null
1177,pineoil,松油,207,0,1000,1000,false,null,null
1178,fluid.coalgas,煤气,500,0,1000,1000,false,null,null
1179,fluid.ethylbenzene,乙苯,136,0,1000,1000,false,null,null
1180,fluid.anthracene,蒽,340,0,1000,1000,false,null,null
1181,fluid.coaltaroil,煤焦油,240,0,1000,1000,false,null,null
1182,fluid.sulfuriccoaltaroil,含硫煤焦油,240,0,1000,1000,false,null,null
1183,fluid.naphthalene,萘,115,0,1000,1000,false,null,null
1184,nitrobenzene,硝基苯,278,0,1000,1000,false,null,null
1185,aniline,苯胺,266,0,1000,1000,false,null,null
1186,boricacid,硼酸,278,0,1000,1000,false,null,null
1187,polyurethane,聚氨酯,350,0,1000,1000,false,null,null
1188,cyclohexane,环己烷,207,0,1000,1000,false,null,null
1189,cyclohexanone,环己酮,207,0,1000,1000,false,null,null
1190,cadaverine,尸胺,207,0,1000,1000,false,null,null
1191,putrescine,腐胺,207,0,1000,1000,false,null,null
1192,fluid.2ethylanthraquinone,2-乙基蒽醌,415,0,1000,1000,false,null,null
1193,fluid.2ethylanthrahydroquinone,2-乙基蒽氢醌,415,0,1000,1000,false,null,null
1194,fluid.hydrogenperoxide,过氧化氢,150,0,1000,1000,false,null,null
1195,fluid.lithiumperoxide,过氧化锂,446,0,1000,1000,false,null,null
1196,carbondisulfide,二硫化碳,350,0,1000,1000,false,null,null
1197,fluid.kerosene,煤油,233,0,1000,1000,false,null,null
1198,fluid.rp1fuel,RP-1,500,0,1000,1000,false,null,null
1199,fluid.nitrogentetroxide,四氧化二氮,261,0,1000,1000,false,null,null
1200,fluid.hydrazine,肼,275,0,1000,1000,false,null,null
1201,fluid.monomethylhydrazine,一甲基肼,221,0,1000,1000,false,null,null
1202,fluid.ammoniumnitrateslurry,水合硝酸铵浆液,450,0,1000,1000,false,null,null
1203,fluid.liquidhydrogen,液氢,14,0,1000,1000,false,null,null
1204,fluid.formaldehyde,甲醛,185,0,1000,1000,false,null,null
1205,fluid.rocketfuelmixa,H8N4C2O4火箭燃料,216,0,1000,1000,false,null,null
1206,fluid.rocketfuelmixb,RP-1火箭燃料,250,0,1000,1000,false,null,null
1207,fluid.rocketfuelmixc,CN3H7O3火箭燃料,221,0,1000,1000,false,null,null
1208,fluid.rocketfuelmixd,浓缩肼火箭燃料,275,0,1000,1000,false,null,null
1209,fluid.burntlifbef2thf4uf4,枯竭铀钍复合氟化物熔盐,545,0,1000,1000,false,null,null
1210,fluid.burntlifbef2zrf4uf4,枯竭铀锆复合氟化物熔盐,520,0,1000,1000,false,null,null
1211,fluid.burntlifbef2zrf4u235,枯竭铀235复合氟化物熔盐,533,0,1000,1000,false,null,null
1212,fluid.impurelifbef2,含杂熔盐基,533,0,1000,1000,false,null,null
1213,nuclear.waste,核废水,1000,0,1000,10000,false,null,null
1214,fluid.geneticmutagen,遗传诱变剂,12,0,1000,1000,false,null,null
1215,cryotheum,极寒之凛冰,5,0,1000,1000,true,miscutils:FluidCryotheum,gtPlusPlus.xmod.thermalfoundation.block.TFBlockFluidCryotheum
1216,pyrotheum,烈焰之炽焱,4000,0,1000,1000,true,miscutils:FluidPyrotheum,gtPlusPlus.xmod.thermalfoundation.block.TFBlockFluidPyrotheum
1217,hydrofluoricacid,工业氢氟酸,120,0,1000,1000,false,null,null
1218,sulfurousacid,亚硫酸,75,0,1000,1000,false,null,null
1219,sulfuricapatite,硫酸-磷灰石混合物,500,0,1000,1000,false,null,null
1220,hydrogenchloride,工业氯化氢,75,0,1000,1000,false,null,null
1221,sulfuriclithium,硫酸锂混合物,280,0,1000,1000,false,null,null
1222,lithiumhydroxide,氢氧化锂,500,0,1000,1000,false,null,null
1223,fluid.raisinjuice,葡萄汁,2,0,1000,1000,false,null,null
1224,mobessence,怪物精华液,0,0,1000,1000,false,null,null
1225,cropsnh.fertilizer,肥料,300,0,1000,1000,false,null,null
1226,cropsnh.enrichedfertilizer,富集肥料,300,0,1000,1000,false,null,null
1227,cropsnh:fwheat,发酵小麦酒,295,0,1125,1125,false,null,null
1228,cropsnh:korn,科恩酒,295,0,1125,1125,false,null,null
1229,cropsnh:dkorn,两次蒸馏的科恩酒,295,0,1125,1125,false,null,null
1230,cropsnh:freed,发酵甘蔗水,295,0,1125,1125,false,null,null
1231,cropsnh:swhine,糖浆,295,0,1125,1125,false,null,null
1232,cropsnh:mash,麦芽浆,295,0,1125,1125,false,null,null
1233,cropsnh:wash,淡酒,295,0,1125,1125,false,null,null
1234,cropsnh:ghp,无商标的高酒精度饮料（假酒）,295,0,1125,1125,false,null,null
1235,cropsnh:jagi,正牌野格牌利口酒!,295,0,1125,1125,false,null,null
1236,cropsnh:njagi,假冒野格牌利口酒,295,0,1125,1125,false,null,null
1237,liquidmethane,液态甲烷,300,0,400,2500,true,GalaxySpace:liquidmethane,galaxyspace.core.block.BlockMethane
1238,biofuel,生物燃料,300,0,600,2500,true,GalaxySpace:biofuel,galaxyspace.core.block.BlockBioFuel
1239,unknowwater,不明液体,300,0,400,3000,true,GalaxySpace:unknowwater,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockUnknowWater
1240,sludge,菌泥,300,2,1800,25000,true,ToxicEverglades:fluidSludge,gtPlusPlus.core.block.base.BlockBaseFluid
1241,pressurized_water,加压水,300,0,1000,1000,false,null,null
1242,shimmer,fluid.gtnl.fluid.shimmer,300,0,1000,800,true,sciencenotleisure:shimmer_fluid_block,com.science.gtnl.common.block.blocks.BlockShimmerFluid
1243,moltenaeonsteel,熔融伊恩钢,1300,15,3000,6000,true,tinkersdefense:moltenaeonsteel,gmail.Lance5057.liquids.moltenAeonsteelFluid
1244,moltenqueensgold,熔融女王之金,1300,15,3000,6000,true,tinkersdefense:moltenQueensGold,gmail.Lance5057.liquids.moltenQueensGoldFluid
1245,moltendogbearium,熔融多格比合金,1300,15,3000,6000,true,tinkersdefense:moltenDogbearium,gmail.Lance5057.liquids.moltenDogbeariumFluid
1246,cryotheum_solution,凛冰溶液,120,5,1400,900,true,neoecoae:cryotheum_solution,cn.dancingsnow.neoecoae.all.NEFluids$NEBlockFluid
1247,aquaregiaoth,fluid.aquaregiaoth,300,0,100,300,true,123Technology:aquaregiaoth,com.newmaa.othtech.common.blocks.fluids.FluidAquaRegia
1248,lcl,fluid.lcl,300,0,100,300,true,123Technology:LCL,com.newmaa.othtech.common.blocks.fluids.FluidLCL
1249,molten.bedrockiumingots,熔融基岩锭,1300,0,3000,6000,false,null,null
1250,molten.unstableingots,熔融不稳定金属锭,1300,0,3000,6000,false,null,null
1251,oilgc,GC石油,300,0,800,1500,false,null,null
1252,fuelgc,GC燃油,300,0,400,900,false,null,null
1253,atmosphericgases,大气气体,295,0,1,13,false,null,null
1254,liquidargon,液态氩,87,0,900,100,false,null,null
1255,bacterialsludge,菌泥,300,0,800,1500,true,GalacticraftMars:tile.sludge,micdoodle8.mods.galacticraft.planets.mars.blocks.BlockSludge
1256,betterquesting.placeholder,占位符,300,0,1000,1000,false,null,null
1257,fulvic acid,黄腐酸,300,0,1000,1000,false,null,null
1258,heated fulvic acid,热黄腐酸,720,0,1000,1000,false,null,null
1259,kerogen,油母质,300,0,1000,1000,false,null,null
1260,fluorecentddna,荧光DNA,300,0,1000,1000,false,null,null
1261,enzymessollution,酶溶液,300,0,1000,1000,false,null,null
1262,penicillin,青霉素,300,0,1000,1000,false,null,null
1263,polymerase,聚合酶,300,0,1000,1000,false,null,null
1264,saccharomycescerevisiaefluid,普通酵母菌液体,300,0,1000,1000,false,null,null
1265,saccharomycescerevisiaevarbayanusfluid,葡萄酒酵母菌液体,300,0,1000,1000,false,null,null
1266,saccharomycescerevisiaevarcerevisiaefluid,啤酒酵母菌液体,300,0,1000,1000,false,null,null
1267,escherichiakolifluid,大肠杆菌液体,300,0,1000,1000,false,null,null
1268,pseudomonasveroniifluid,石油厌氧菌液体,300,0,1000,1000,false,null,null
1269,saccharomycesescherichiafluid,通用酵母菌液体,300,0,1000,1000,false,null,null
1270,barnadafisarboriatorisfluid,巴纳德乔木培养液,300,0,1000,1000,false,null,null
1271,tcetieisfucusserratusfluid,鲸鱼座T星藻类培养液,300,0,1000,1000,false,null,null
1272,binnibacteriafluid,双杆菌液体,300,0,1000,1000,false,null,null
1273,oganesson,鿫,300,0,-100,200,false,null,null
1274,molten.calcium,熔融钙,1115,1,1000,1000,false,null,null
1275,molten.bartimaeusnek,熔融BArTiMaEuSNeK,9001,15,1000,1000,false,null,null
1276,platinum concentrate,浓缩铂,300,0,1000,1000,false,null,null
1277,aqua regia,王水,300,0,1000,1000,false,null,null
1278,ammonium chloride,氯化铵,300,0,1000,1000,false,null,null
1279,palladium enriched ammonia,富钯氨,300,0,1000,1000,false,null,null
1280,sodium formate,甲酸钠,300,0,1000,1000,false,null,null
1281,formic acid,甲酸,300,0,1000,1000,false,null,null
1282,molten.potassium disulfate,熔融焦硫酸钾,1123,1,1000,1000,false,null,null
1283,rhodium sulfate,硫酸铑,300,0,-100,200,false,null,null
1284,rhodium sulfate solution,硫酸铑溶液,300,0,1000,1000,false,null,null
1285,calcium chloride,氯化钙,300,0,1000,1000,false,null,null
1286,ruthenium tetroxide,四氧化钌,313,0,1000,1000,false,null,null
1287,hot ruthenium tetroxide solution,热四氧化钌溶液,700,0,1000,1000,false,null,null
1288,ruthenium tetroxide solution,四氧化钌溶液,313,0,1000,1000,false,null,null
1289,acidic osmium solution,酸性锇溶液,300,0,1000,1000,false,null,null
1290,osmium solution,锇溶液,300,0,1000,1000,false,null,null
1291,acidic iridium solution,酸性铱溶液,300,0,1000,1000,false,null,null
1292,rhodium salt solution,铑盐溶液,300,0,1000,1000,false,null,null
1293,rhodium filter cake solution,铑滤饼溶液,300,0,1000,1000,false,null,null
1294,molten.rhodium-plated palladium,熔融镀铑钯,4500,15,1000,1000,false,null,null
1295,molten.ruridit,熔融钌铱合金,4500,15,1000,1000,false,null,null
1296,molten.high durability compound steel,熔融高耐久性复合钢,9000,15,1000,1000,false,null,null
1297,molten.ademic steel,熔融阿岱姆钢,1800,5,1000,1000,false,null,null
1298,hexafluorosilicic acid,氟硅酸,300,0,1000,1000,false,null,null
1299,unformed fluorophlogopite,未定型氟金云母,300,0,1000,1000,false,null,null
1300,liquid helium,液氦,4,0,1000,1000,false,null,null
1301,molten.tantalum hafnium carbide,熔融碳化钽铪,4263,15,1000,1000,false,null,null
1302,molten.magnesia,熔融苦土,488,0,1000,1000,false,null,null
1303,uranium based liquid fuel,铀基流体燃料,300,0,1000,1000,false,null,null
1304,uranium based liquid fuel (excited state),铀基流体燃料（激发态）,300,0,1000,1000,false,null,null
1305,uranium based liquid fuel (depleted),铀基流体燃料（枯竭的）,300,0,1000,1000,false,null,null
1306,thorium based liquid fuel,钍基流体燃料,300,0,1000,1000,false,null,null
1307,thorium based liquid fuel (excited state),钍基流体燃料（激发态）,300,0,1000,1000,false,null,null
1308,thorium based liquid fuel (depleted),钍基流体燃料（枯竭的）,300,0,1000,1000,false,null,null
1309,plutonium based liquid fuel,钚基流体燃料,300,0,1000,1000,false,null,null
1310,plutonium based liquid fuel (excited state),钚基流体燃料（激发态）,300,0,1000,1000,false,null,null
1311,plutonium based liquid fuel (depleted),钚基流体燃料（枯竭的）,300,0,1000,1000,false,null,null
1312,oxalic acid,草酸,300,0,1000,1000,false,null,null
1313,thorium nitrate,硝酸钍,300,0,1000,1000,false,null,null
1314,thorium tetrachloride,四氯化钍,300,0,1000,1000,false,null,null
1315,thorium tetrafluoride,四氟化钍,300,0,1000,1000,false,null,null
1316,thorium-232 tetrafluoride,四氟化钍-232,300,0,1000,1000,false,null,null
1317,molten.orundum,熔融合成玉,1123,1,1000,1000,false,null,null
1318,molten.atomic separation catalyst,熔融原子分离催化剂,5000,15,1000,1000,false,null,null
1319,molten.extremely unstable naquadah,熔融极不稳定硅岩,7000,15,1000,1000,false,null,null
1320,light naquadah fuel,轻质硅岩燃料,300,0,1000,1000,false,null,null
1321,heavy naquadah fuel,重质硅岩燃料,300,0,1000,1000,false,null,null
1322,naquadah gas,硅岩气,300,0,-100,200,false,null,null
1323,naquadah asphalt,硅岩沥青,300,0,1000,1000,false,null,null
1324,ether,乙醚,300,0,1000,1000,false,null,null
1325,antimony trichloride solution,三氯化锑溶液,300,0,1000,1000,false,null,null
1326,antimony pentachloride solution,五氯化锑溶液,300,0,1000,1000,false,null,null
1327,antimony pentachloride,五氯化锑,300,0,1000,1000,false,null,null
1328,antimony pentafluoride,五氟化锑,300,0,1000,1000,false,null,null
1329,fluoroantimonic acid,氟锑酸,300,0,1000,1000,false,null,null
1330,acid naquadah emulsion,酸性硅岩乳液,300,0,1000,1000,false,null,null
1331,naquadah emulsion,硅岩乳液,300,0,1000,1000,false,null,null
1332,naquadah solution,硅岩溶液,300,0,1000,1000,false,null,null
1333,naquadah based liquid fuel mki,硅岩基流体燃料 Mk-I,300,0,1000,1000,false,null,null
1334,naquadah based liquid fuel mki (depleted),硅岩基流体燃料 Mk-I（枯竭的）,300,0,1000,1000,false,null,null
1335,naquadah based liquid fuel mkii,硅岩基流体燃料 Mk-II,300,0,1000,1000,false,null,null
1336,naquadah based liquid fuel mkii (depleted),硅岩基流体燃料 Mk-II（枯竭的）,300,0,1000,1000,false,null,null
1337,naquadah based liquid fuel mkiii,硅岩基流体燃料 Mk-III,300,0,1000,1000,false,null,null
1338,naquadah based liquid fuel mkiii (depleted),硅岩基流体燃料 Mk-III（枯竭的）,300,0,1000,1000,false,null,null
1339,naquadah based liquid fuel mkiv,硅岩基流体燃料 Mk-IV,300,0,1000,1000,false,null,null
1340,naquadah based liquid fuel mkiv (depleted),硅岩基流体燃料 Mk-IV（枯竭的）,300,0,1000,1000,false,null,null
1341,naquadah based liquid fuel mkv,硅岩基流体燃料 Mk-V,300,0,1000,1000,false,null,null
1342,naquadah based liquid fuel mkv (depleted),硅岩基流体燃料 Mk-V（枯竭的）,300,0,1000,1000,false,null,null
1343,naquadah based liquid fuel mkvi,硅岩基流体燃料 Mk-VI,300,0,1000,1000,false,null,null
1344,naquadah based liquid fuel mkvi (depleted),硅岩基流体燃料 Mk-VI（枯竭的）,300,0,1000,1000,false,null,null
1345,molten.zn-th alloy,熔融锌钍合金,1123,1,1000,1000,false,null,null
1346,low quality naquadah emulsion,低纯硅岩乳液,300,0,1000,1000,false,null,null
1347,low quality naquadah solution,低纯硅岩溶液,300,0,1000,1000,false,null,null
1348,2-ethyl-1-hexanol,2-乙基己醇,300,0,1000,1000,false,null,null
1349,p-507,P-507,300,0,1000,1000,false,null,null
1350,naquadah-adamantium solution,硅岩-精金溶液,300,0,1000,1000,false,null,null
1351,naquadah-rich solution,高纯硅岩溶液,300,0,1000,1000,false,null,null
1352,fluorine-rich waste liquid,富氟废液,300,0,1000,1000,false,null,null
1353,waste liquid,废液,300,0,1000,1000,false,null,null
1354,enriched-naquadah-rich solution,高纯富集硅岩溶液,300,0,1000,1000,false,null,null
1355,naquadria-rich solution,高纯超能硅岩溶液,300,0,1000,1000,false,null,null
1356,low quality naquadria sulphate,低纯硫酸超能硅岩,300,0,1000,1000,false,null,null
1357,naquadah goo,硅岩黏浆,300,0,1000,1000,false,null,null
1358,enriched naquadah goo,富集硅岩黏浆,300,0,1000,1000,false,null,null
1359,naquadria goo,超能硅岩黏浆,300,0,1000,1000,false,null,null
1360,molten.zircaloy-4,熔融锆锡合金-4,2800,11,1000,1000,false,null,null
1361,molten.zircaloy-2,熔融锆锡合金-2,2800,11,1000,1000,false,null,null
1362,molten.incoloy-903,熔融耐热铬铁合金-903,3700,15,1000,1000,false,null,null
1363,molten.adamantium alloy,熔融精金合金,5500,15,1000,1000,false,null,null
1364,ethanol gasoline,乙醇汽油,300,0,1000,1000,false,null,null
1365,cyclopentadiene,环戊二烯,300,0,1000,1000,false,null,null
1366,iron ii chloride,氯化亚铁,300,0,1000,1000,false,null,null
1367,diethylamine,二乙胺,300,0,1000,1000,false,null,null
1368,impure ferrocene mixture,含杂二茂铁混合物,300,0,1000,1000,false,null,null
1369,ferrocene solution,二茂铁溶液,300,0,1000,1000,false,null,null
1370,ferrocene waste,二茂铁废水,300,0,1000,1000,false,null,null
1371,jet fuel no.3,航空煤油#3,300,0,1000,1000,false,null,null
1372,jet fuel a,航空煤油A,300,0,1000,1000,false,null,null
1373,molten.mar-m200 steel,熔融MAR-M200特种钢,5000,15,1000,1000,false,null,null
1374,molten.mar-ce-m200 steel,熔融MAR-Ce-M200特种钢,5000,15,1000,1000,false,null,null
1375,molten.lithium chloride,熔融氯化锂,1123,1,1000,1000,false,null,null
1376,molten.signalium,熔融信素,4000,15,1000,1000,false,null,null
1377,molten.lumiium,熔融流明,4000,15,1000,1000,false,null,null
1378,molten.artherium-sn,熔融阿瑟锡,6500,15,1000,1000,false,null,null
1379,molten.tanmolyium beta-c,熔融钛钼合金β-C,5300,15,1000,1000,false,null,null
1380,molten.dalisenite,熔融大力合金,8700,15,1000,1000,false,null,null
1381,molten.hikarium,熔融光素,5400,15,1000,1000,false,null,null
1382,molten.tairitsu,熔融对立合金,7400,15,1000,1000,false,null,null
1383,antimony pentafluoride solution,五氟化锑溶液,300,0,1000,1000,false,null,null
1384,molten.precious metals alloy,熔融稀有金属合金,10000,15,1000,1000,false,null,null
1385,molten.enriched naquadah alloy,熔融富集硅岩合金,11000,15,1000,1000,false,null,null
