Name,ID,Has Block,Mod,Class,Display Name
sciencenotleisure:ender_elevator_slab,10696,true,sciencenotleisure,com.science.gtnl.common.block.blocks.item.ItemBlockEnderElevator,末影电梯 (台阶)
sciencenotleisure:ender_elevator_carpet,10697,true,sciencenotleisure,com.science.gtnl.common.block.blocks.item.ItemBlockEnderElevator,末影电梯 (地毯)
sciencenotleisure:meta_block,10698,true,sciencenotleisure,com.science.gtnl.common.block.casings.base.ItemBlockBase,测试方块
sciencenotleisure:meta_block_glow,10699,true,sciencenotleisure,com.science.gtnl.common.block.casings.glow.ItemBlockGlow,强化萤石机械方块
sciencenotleisure:meta_block_glass,10700,true,sciencenotleisure,com.science.gtnl.common.block.casings.glass.ItemBlockGlass,盖亚玻璃
sciencenotleisure:meta_block_column,10701,true,sciencenotleisure,com.science.gtnl.common.block.casings.column.ItemBlockColumn,砖砌青铜外壳
sciencenotleisure:meta_casing,10702,true,sciencenotleisure,com.science.gtnl.common.block.casings.casing.MetaItemBlockCasing,测试机械方块
sciencenotleisure:meta_casing_02,10703,true,sciencenotleisure,com.science.gtnl.common.block.casings.casing.MetaItemBlockCasing,抗震安全外壳
sciencenotleisure:honey_fluid_block,10704,true,sciencenotleisure,net.minecraft.item.ItemBlock,蜂蜜
sciencenotleisure:shimmer_fluid_block,10705,true,sciencenotleisure,net.minecraft.item.ItemBlock,微光
sciencenotleisure:blockGiantBrickuoiaSapling,10706,true,sciencenotleisure,net.minecraft.item.ItemBlock,巨型红砖树苗
sciencenotleisure:steam_rocket,10707,false,sciencenotleisure,com.science.gtnl.common.item.items.SteamRocket,蒸汽火箭
sciencenotleisure:null_pointer_exception,10708,false,sciencenotleisure,com.science.gtnl.common.item.items.NullPointerException,java.lang.NullPointerException
sciencenotleisure:fake_item_siren,10709,false,sciencenotleisure,com.science.gtnl.common.item.items.FakeItemSiren,警报器
sciencenotleisure:nether_teleporter,10710,false,sciencenotleisure,com.science.gtnl.common.item.items.NetherTeleporter,下界传送仪
sciencenotleisure:test_item,10711,false,sciencenotleisure,com.science.gtnl.common.item.items.TestItem,测试物品
sciencenotleisure:debug_item,10712,false,sciencenotleisure,com.science.gtnl.common.item.items.DebugItem,调试物品 (Debug)
sciencenotleisure:kfc_family,10713,false,sciencenotleisure,com.science.gtnl.common.item.items.KFCFamily,疯狂星期四
sciencenotleisure:twilight_sword,10714,false,sciencenotleisure,com.science.gtnl.common.item.items.TwilightSword,薄暝
sciencenotleisure:circuit_integrated_plus,10715,false,sciencenotleisure,com.science.gtnl.common.item.items.CircuitIntegratedPlus,突破编程电路
sciencenotleisure:time_stop_pocket_watch,10716,false,sciencenotleisure,com.science.gtnl.common.item.items.TimeStopPocketWatch,岁月静滞怀表
sciencenotleisure:infinity_torch,10717,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,无尽火把
sciencenotleisure:infinity_water_bucket,10718,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,无底水桶
sciencenotleisure:infinity_lava_bucket,10719,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,无底岩浆桶
sciencenotleisure:infinity_honey_bucket,10720,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,无底蜂蜜桶
sciencenotleisure:infinity_shimmer_bucket,10721,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,无底微光桶
sciencenotleisure:superstrong_sponge,10722,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityItem,超强吸收棉
sciencenotleisure:infinity_fuel_rod_depleted,10723,false,sciencenotleisure,com.science.gtnl.common.item.items.fuelRod.FuelRodDepleted,枯竭燃料棒(无尽)
sciencenotleisure:infinity_fuel_rod,10724,false,sciencenotleisure,com.science.gtnl.common.item.items.fuelRod.FuelRod,燃料棒(无尽)
sciencenotleisure:meta_item,10725,false,sciencenotleisure,com.science.gtnl.common.item.MetaItemAdder,愚人脸
sciencenotleisure:infinity_cell,10726,false,sciencenotleisure,com.science.gtnl.common.item.ItemInfinityCell,未知的ME无限存储元件
sciencenotleisure:dire_craft_pattern,10727,false,sciencenotleisure,com.science.gtnl.common.item.items.DireCraftPattern,终极合成样板
sciencenotleisure:wireless_upgrade_chip,10728,false,sciencenotleisure,com.science.gtnl.common.item.items.WirelessUpgradeChip,无线升级芯片
sciencenotleisure:suspicious_stew,10729,false,sciencenotleisure,com.science.gtnl.common.item.items.SuspiciousStew,迷之炖菜
sciencenotleisure:portable_item,10730,false,sciencenotleisure,com.science.gtnl.common.item.items.PortableItem,便携工作台
sciencenotleisure:portable_cell_workbench,10731,false,sciencenotleisure,com.science.gtnl.common.item.items.PortableCellWorkbenchItem,便携元件工作台
sciencenotleisure:electric_prospector_tool,10732,false,sciencenotleisure,com.science.gtnl.common.item.items.ElectricProspectorTool,item.gtnl.electric_prospector_tool.name
sciencenotleisure:slime_saddle,10733,false,sciencenotleisure,com.science.gtnl.common.item.items.SlimeSaddle,粘鞍
sciencenotleisure:super_reach_ring,10734,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.SuperReachRing,超级触物指环
sciencenotleisure:satiety_ring,10735,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.SatietyRing,饱食指环
sciencenotleisure:rejection_ring,10736,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.RejectionRing,排斥指环
sciencenotleisure:physics_cape,10737,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.PhysicsCape,物理学披风
sciencenotleisure:royal_gel,10738,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.RoyalGel,皇家凝胶
sciencenotleisure:lucky_horseshoe,10739,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.LuckyHorseshoe,幸运马掌
sciencenotleisure:wyvern_projection_necklace,10740,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.DraconicArmorProjectionBauble,双足飞龙伪装项链
sciencenotleisure:draconic_projection_necklace,10741,false,sciencenotleisure,com.science.gtnl.common.item.items.bauble.DraconicArmorProjectionBauble,神龙伪装项链
sciencenotleisure:stick,10742,false,sciencenotleisure,com.science.gtnl.common.item.items.Stick,Unnamed
sciencenotleisure:vein_mining_pickaxe,10743,false,sciencenotleisure,com.science.gtnl.common.item.items.VeinMiningPickaxe,矿脉挖掘镐
sciencenotleisure:part_super_interface,10744,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartSuperInterface,超级ME接口
sciencenotleisure:part_super_dual_interface,10745,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartSuperDualInterface,超级二合一ME接口
sciencenotleisure:part_active_formation_plane,10746,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartActiveFormationPlane,ME主动成型面板
sciencenotleisure:part_beam_former,10747,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartBeamFormer,ME光束成型器
sciencenotleisure:me_cell_dock,10748,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartMECellDock,ME元件坞
sciencenotleisure:part_energy_acceptor,10749,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartEnergyAcceptor,能源接收器
sciencenotleisure:part_energy_cell,10750,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartEnergyCell,ME能源元件
sciencenotleisure:part_dense_energy_cell,10751,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartDenseEnergyCell,ME致密能源元件
sciencenotleisure:part_super_dense_energy_cell,10752,false,sciencenotleisure,com.science.gtnl.common.item.items.ItemPartSuperDenseEnergyCell,ME超致密能源元件
sciencenotleisure:honey_bucket,10753,false,sciencenotleisure,com.science.gtnl.common.item.items.GTNLItemBucket,蜂蜜桶
sciencenotleisure:shimmer_bucket,10754,false,sciencenotleisure,com.science.gtnl.common.item.items.GTNLItemBucket,微光桶
sciencenotleisure:record_sus,10755,false,sciencenotleisure,com.science.gtnl.common.item.GTNLItemRecord,音乐唱片
NodalMechanics:item.nodalmechanics.matrix,10756,false,NodalMechanics,shukaro.nodalmechanics.items.ItemMatrix,节点基体（未调制）
neenergistics:tile.pattern_interface,10757,true,neenergistics,appeng.block.AEBaseItemBlock,样板接口
openprinter:openprinter.printer,10758,true,openprinter,pcl.openprinter.items.ItemPrinterBlock,开放式打印机
openprinter:openprinter.shredder,10759,true,openprinter,net.minecraft.item.ItemBlock,开放式碎纸机
openprinter:openprinter.filecabinet,10760,true,openprinter,pcl.openprinter.items.ItemBlockFileCabinet,开放式文件柜
openprinter:openprinter.paperShreds,10761,false,openprinter,pcl.openprinter.items.ItemPaperShreds,碎纸
openprinter:openprinter.printerPaperRoll,10762,false,openprinter,pcl.openprinter.items.PrinterPaperRoll,打印纸卷
openprinter:openprinter.printerInkColor,10763,false,openprinter,pcl.openprinter.items.PrinterInkColor,彩色墨水
openprinter:openprinter.printerInkBlack,10764,false,openprinter,pcl.openprinter.items.PrinterInkBlack,黑色墨水
openprinter:openprinter.printedPage,10765,false,openprinter,pcl.openprinter.items.PrintedPage,打印页
openprinter:openprinter.folder,10766,false,openprinter,pcl.openprinter.items.ItemFolder,文件夹
opensecurity:magreader,10767,true,opensecurity,net.minecraft.item.ItemBlock,磁卡片输入机
opensecurity:rfidreader,10768,true,opensecurity,net.minecraft.item.ItemBlock,RFID读写器
opensecurity:rfidwriter,10769,true,opensecurity,net.minecraft.item.ItemBlock,写卡器
opensecurity:alarm,10770,true,opensecurity,net.minecraft.item.ItemBlock,警铃
opensecurity:entitydetector,10771,true,opensecurity,net.minecraft.item.ItemBlock,实体探测器
opensecurity:doorcontroller,10772,true,opensecurity,net.minecraft.item.ItemBlock,门控器
opensecurity:SecurityDoor,10773,true,opensecurity,net.minecraft.item.ItemBlock,防盗门
opensecurity:SecurityDoorPrivate,10774,true,opensecurity,net.minecraft.item.ItemBlock,防盗门
opensecurity:opensecurity.DataBlock,10775,true,opensecurity,net.minecraft.item.ItemBlock,数据块
opensecurity:opensecurity.SwitchableHub,10776,true,opensecurity,net.minecraft.item.ItemBlock,可切换集线器
opensecurity:opensecurity.BlockKVM,10777,true,opensecurity,net.minecraft.item.ItemBlock,KVM切换器
opensecurity:energyTurretBlock,10778,true,opensecurity,net.minecraft.item.ItemBlock,能源炮塔
opensecurity:keypadLock,10779,true,opensecurity,net.minecraft.item.ItemBlock,按键
opensecurity:biometricScanner,10780,true,opensecurity,net.minecraft.item.ItemBlock,生物计量读写器
opensecurity:opensecurity.magCard,10781,false,opensecurity,pcl.opensecurity.items.ItemMagCard,磁条卡
opensecurity:opensecurity.rfidCard,10782,false,opensecurity,pcl.opensecurity.items.ItemRFIDCard,RFID卡
opensecurity:opensecurity.rfidReaderCard,10783,false,opensecurity,pcl.opensecurity.items.ItemRFIDReaderCard,RFID读写器卡
opensecurity:opensecurity.secureNetworkCard,10784,false,opensecurity,pcl.opensecurity.items.ItemSecureNetworkCard,网络安全卡
opensecurity:opensecurity.securityDoor,10785,false,opensecurity,pcl.opensecurity.items.ItemSecurityDoor,防盗门
opensecurity:opensecurity.securityDoorPrivate,10786,false,opensecurity,pcl.opensecurity.items.ItemSecurityDoorPrivate,私人防盗门
opensecurity:opensecurity.damageUpgrade,10787,false,opensecurity,pcl.opensecurity.items.ItemDamageUpgrade,伤害升级
opensecurity:opensecurity.cooldownUpgrade,10788,false,opensecurity,pcl.opensecurity.items.ItemCooldownUpgrade,冷却升级
opensecurity:opensecurity.energyUpgrade,10789,false,opensecurity,pcl.opensecurity.items.ItemEnergyUpgrade,能量升级
opensecurity:opensecurity.movementUpgrade,10790,false,opensecurity,pcl.opensecurity.items.ItemMovementUpgrade,移动升级
personalspace:personalPortal,10791,true,personalspace,me.eigenraven.personalspace.block.PortalItem,私人维度传送门
personalspace:personalPortal_migration2,10792,true,personalspace,me.eigenraven.personalspace.block.PortalItem,继承私人维度传送门（UtilityWorlds迁移）
personalspace:personalPortal_migration3,10793,true,personalspace,me.eigenraven.personalspace.block.PortalItem,继承私人维度传送门（UtilityWorlds迁移）
personalspace:personalPortal_migration4,10794,true,personalspace,me.eigenraven.personalspace.block.PortalItem,继承私人维度传送门（UtilityWorlds迁移）
ProjectBlue:controlPanel,10795,false,ProjectBlue,gcewing.projectblue.ControlPanelItem,控制板 (4x4)
ProjectBlue:miniatureLever,10796,false,ProjectBlue,gcewing.projectblue.ControlItem,微型 白色 拉杆
ProjectBlue:miniatureButton,10797,false,ProjectBlue,gcewing.projectblue.ControlItem,微型 白色 按钮
ProjectBlue:miniatureLamp,10798,false,ProjectBlue,gcewing.projectblue.ControlItem,微型 白色 灯
ProjectBlue:miniatureCover,10799,false,ProjectBlue,gcewing.projectblue.ControlItem,Unnamed
ProjectBlue:emptySprayCan,10800,false,ProjectBlue,net.minecraft.item.Item,空的喷漆罐
ProjectBlue:sprayCan,10801,false,ProjectBlue,gcewing.projectblue.SprayCanItem,白色 喷漆
randomboubles:ring,10802,false,randomboubles,com.gtnewhorizon.randomboubles.items.ItemBaubleRing,矿工之戒
randomboubles:aerRing,10803,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemAerRing,法师风之指环
randomboubles:terraRing,10804,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemTerraRing,法师地之指环
randomboubles:ignisRing,10805,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemIgnisRing,法师火之指环
randomboubles:aquaRing,10806,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemAquaRing,法师水之指环
randomboubles:ordoRing,10807,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemOrdoRing,法师秩序指环
randomboubles:perditioRing,10808,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemPerditioRing,法师混沌指环
randomboubles:combinationRing,10809,false,randomboubles,com.gtnewhorizon.randomboubles.items.rings.ItemCombinationRings,秘术师天空指环
RIO:tile.remote_interface,10810,true,RIO,net.minecraft.item.ItemBlock,远程接口
RIO:tile.remote_inventory,10811,true,RIO,remoteio.common.block.item.ItemBlockRemoteInventory,远程背包接口
RIO:tile.machine,10812,true,RIO,remoteio.common.item.block.ItemBlockMulti,蓄水箱
RIO:skylight,10813,true,RIO,net.minecraft.item.ItemBlock,天窗
RIO:intelligentWorkbench,10814,true,RIO,net.minecraft.item.ItemBlock,智能工作台
RIO:item.chip.location,10815,false,RIO,remoteio.common.item.ItemLocationChip,定位芯片
RIO:item.chip.transfer,10816,false,RIO,remoteio.common.item.ItemTransferChip,物品转输芯片
RIO:item.chip.upgrade,10817,false,RIO,remoteio.common.item.ItemUpgradeChip,远程伪装升级
RIO:item.blank_plate,10818,false,RIO,remoteio.common.item.ItemBlankPlate,空白芯片
RIO:item.io_tool,10819,false,RIO,remoteio.common.item.ItemIOTool,接口工具
RIO:item.wireless_transmitter,10820,false,RIO,remoteio.common.item.ItemWirelessTransmitter,无线收发器
RIO:item.pda,10821,false,RIO,remoteio.common.item.ItemPDA,掌上电脑
RIO:item.remoteAccessor,10822,false,RIO,remoteio.common.item.ItemRemoteAccessor,远程访问器
RIO:item.linker,10823,false,RIO,remoteio.common.item.ItemLinker,端口连接器
salisarcana:blockCustomPlank,10824,true,salisarcana,dev.rndmorris.salisarcana.common.item.BlockPlankItem,宏伟之木木板
salisarcana:capPlaceholder,10825,false,salisarcana,dev.rndmorris.salisarcana.common.item.PlaceholderItem.WandCapPlaceholderItem,铁杖端
salisarcana:rodPlaceholder,10826,false,salisarcana,dev.rndmorris.salisarcana.common.item.PlaceholderItem.WandRodPlaceholderItem,浸渍木棍
SGCraft:stargateRing,10827,true,SGCraft,gcewing.sg.items.SGRingItem,星门外环方块
SGCraft:stargateBase,10828,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,星门底座方块
SGCraft:stargateController,10829,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,星门控制器
SGCraft:naquadahBlock,10830,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,硅岩合金块
SGCraft:naquadahOre,10831,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,硅岩矿石
SGCraft:naquadah,10832,false,SGCraft,net.minecraft.item.Item,硅岩
SGCraft:naquadahIngot,10833,false,SGCraft,net.minecraft.item.Item,硅岩合金锭
SGCraft:sgCoreCrystal,10834,false,SGCraft,net.minecraft.item.Item,星门核心水晶
SGCraft:sgControllerCrystal,10835,false,SGCraft,net.minecraft.item.Item,星门控制水晶
SGCraft:sgChevronUpgrade,10836,false,SGCraft,gcewing.sg.items.SGChevronUpgradeItem,星门导标升级
SGCraft:sgIrisUpgrade,10837,false,SGCraft,gcewing.sg.items.SGIrisUpgradeItem,星门虹膜升级
SGCraft:sgIrisBlade,10838,false,SGCraft,net.minecraft.item.Item,星门虹膜叶片
SGCraft:ic2Capacitor,10839,false,SGCraft,net.minecraft.item.Item,吊炸天电容
SGCraft:ic2PowerUnit,10840,true,SGCraft,gcewing.sg.compat.ic2.IC2PowerItem,IC2星门能量单元
SGCraft:rfPowerUnit,10841,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,RF星门能量单元
SGCraft:ocInterface,10842,true,SGCraft,gcewing.sg.blocks.base.BaseItemBlock,星门OC接口
sleepingbag:sleepingBag,10843,false,sleepingbag,ru.npo6ka.sleepingbag.items.ItemSleepingBag,睡袋
sleepingbag:sleepingBagBlock,10844,true,sleepingbag,net.minecraft.item.ItemBlock,睡袋
SpiceOfLife:bookfoodjournal,10845,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodJournal,膳食记录
SpiceOfLife:lunchbox,10846,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodContainer,午餐盒
SpiceOfLife:lunchbag,10847,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodContainer,午餐袋
StevesFactoryManager:BlockMachineManagerName,10848,true,StevesFactoryManager,net.minecraft.item.ItemBlock,工厂管理器
StevesFactoryManager:BlockCableName,10849,true,StevesFactoryManager,net.minecraft.item.ItemBlock,工厂线缆
StevesFactoryManager:BlockCableRelayName,10850,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemRelay,物品栏中转站
StevesFactoryManager:BlockCableOutputName,10851,true,StevesFactoryManager,net.minecraft.item.ItemBlock,红石信号发射器
StevesFactoryManager:BlockCableInputName,10852,true,StevesFactoryManager,net.minecraft.item.ItemBlock,红石信号接收器
StevesFactoryManager:BlockCableCreativeName,10853,true,StevesFactoryManager,net.minecraft.item.ItemBlock,创造物品供应器
StevesFactoryManager:BlockCableIntakeName,10854,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemIntake,物品阀门
StevesFactoryManager:BlockCableBUDName,10855,true,StevesFactoryManager,net.minecraft.item.ItemBlock,方块更新检测器
StevesFactoryManager:BlockCableBreakerName,10856,true,StevesFactoryManager,net.minecraft.item.ItemBlock,方块交互器
StevesFactoryManager:BlockCableClusterName,10857,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCluster,集线器
StevesFactoryManager:BlockCableCamouflageName,10858,true,StevesFactoryManager,vswe.stevesfactory.blocks.ItemCamouflage,伪装方块
StevesFactoryManager:BlockCableSignName,10859,true,StevesFactoryManager,net.minecraft.item.ItemBlock,告示牌更新器
StevesAddons:duplicator,10860,false,StevesAddons,stevesaddons.items.ItemSFMDrive,管理器复制器
StevesAddons:labeler,10861,false,StevesAddons,stevesaddons.items.ItemLabeler,工厂贴标器
StevesAddons:cable_rf,10862,true,StevesAddons,net.minecraft.item.ItemBlock,RF节点
StevesAddons:cable_ae,10863,true,StevesAddons,net.minecraft.item.ItemBlock,AE连接器
StorageDrawers:fullDrawers1,10864,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemBasicDrawers,橡木抽屉
StorageDrawers:fullDrawers2,10865,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemBasicDrawers,橡木抽屉（1x2）
StorageDrawers:fullDrawers4,10866,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemBasicDrawers,橡木抽屉（2x2）
StorageDrawers:halfDrawers2,10867,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemBasicDrawers,小型橡木抽屉（1x2）
StorageDrawers:halfDrawers4,10868,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemBasicDrawers,小型橡木抽屉（2x2）
StorageDrawers:controller,10869,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemController,抽屉管理器
StorageDrawers:controllerSlave,10870,true,StorageDrawers,net.minecraft.item.ItemBlock,控制器传动方块
StorageDrawers:trim,10871,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemTrim,橡木桥接方块
StorageDrawers:framingTable,10872,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemFramingTable,镶框台
StorageDrawers:fullCustom1,10873,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomDrawers,镶框抽屉
StorageDrawers:fullCustom2,10874,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomDrawers,镶框抽屉（1x2）
StorageDrawers:fullCustom4,10875,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomDrawers,镶框抽屉（2x2）
StorageDrawers:halfCustom2,10876,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomDrawers,镶框抽屉（1x2）
StorageDrawers:halfCustom4,10877,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomDrawers,镶框抽屉（2x2）
StorageDrawers:trimCustom,10878,true,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemCustomTrim,镶框桥接方块
StorageDrawers:upgradeTemplate,10879,false,StorageDrawers,net.minecraft.item.Item,升级模板
StorageDrawers:upgrade,10880,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgrade,升级
StorageDrawers:upgradeStatus,10881,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeStatus,状态显示升级
StorageDrawers:upgradeVoid,10882,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeVoid,虚空升级
StorageDrawers:upgradeCreative,10883,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeCreative,创造模式容量升级
StorageDrawers:upgradeRedstone,10884,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeRedstone,红石升级
StorageDrawers:upgradeLock,10885,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeLock,抽屉钥匙
StorageDrawers:shroudKey,10886,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemShroudKey,屏蔽钥匙
StorageDrawers:quantifyKey,10887,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemQuantifyKey,量化钥匙
StorageDrawers:personalKey,10888,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemPersonalKey,私人钥匙
StorageDrawers:tape,10889,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemTape,打包带
StorageDrawers:upgradeDowngrade,10890,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeDowngrade,抽屉容量降级
StorageDrawersBop:fullDrawers1,10891,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,神圣橡木抽屉
StorageDrawersBop:fullDrawers2,10892,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,神圣橡木抽屉（1x2）
StorageDrawersBop:fullDrawers4,10893,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,神圣橡木抽屉（2x2）
StorageDrawersBop:halfDrawers2,10894,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型神圣橡木抽屉（1x2）
StorageDrawersBop:halfDrawers4,10895,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型神圣橡木抽屉（2x2）
StorageDrawersBop:trim,10896,true,StorageDrawersBop,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,神圣橡木桥接方块
StorageDrawersForestry:fullDrawers1A,10897,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,落叶木抽屉
StorageDrawersForestry:fullDrawers1B,10898,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,高槿木抽屉
StorageDrawersForestry:fullDrawers2A,10899,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,落叶木抽屉（1x2）
StorageDrawersForestry:fullDrawers2B,10900,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,高槿木抽屉（1x2）
StorageDrawersForestry:fullDrawers4A,10901,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,落叶木抽屉（2x2）
StorageDrawersForestry:fullDrawers4B,10902,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,高槿木抽屉（2x2）
StorageDrawersForestry:halfDrawers2A,10903,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型落叶木抽屉（1x2）
StorageDrawersForestry:halfDrawers2B,10904,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型高槿木抽屉（1x2）
StorageDrawersForestry:halfDrawers4A,10905,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型落叶木抽屉（2x2）
StorageDrawersForestry:halfDrawers4B,10906,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型高槿木抽屉（2x2）
StorageDrawersForestry:trimA,10907,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,落叶木桥接方块
StorageDrawersForestry:trimB,10908,true,StorageDrawersForestry,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,高槿木桥接方块
StorageDrawersMisc:fullDrawers1_0,10909,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,红木抽屉
StorageDrawersMisc:fullDrawers1_1,10910,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,黄色木抽屉
StorageDrawersMisc:fullDrawers2_0,10911,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,红木抽屉（1x2）
StorageDrawersMisc:fullDrawers2_1,10912,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,黄色木抽屉（1x2）
StorageDrawersMisc:fullDrawers4_0,10913,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,红木抽屉（2x2）
StorageDrawersMisc:fullDrawers4_1,10914,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,黄色木抽屉（2x2）
StorageDrawersMisc:halfDrawers2_0,10915,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型红木抽屉（1x2）
StorageDrawersMisc:halfDrawers2_1,10916,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型黄色木抽屉（1x2）
StorageDrawersMisc:halfDrawers4_0,10917,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型红木抽屉（2x2）
StorageDrawersMisc:halfDrawers4_1,10918,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型黄色木抽屉（2x2）
