Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger,DisplayColumn,DisplayRow
THAUMICBASES,神秘锭,TB.THAUMIUM,,,,0,0,<empty>,,,,8,0
THAUMICBASES,节点调节核心:速度,TB.NodeFoci.Speed,TB.NodeMan,,,0,0,8xAuram;8xMotus;8xPotentia,,,,-4,-9
THAUMICBASES,治愈草,TB.Briar,TB.Plax,,,0,0,4xMessis;4xHerba;4xSano,,,,-13,-3
THAUMICBASES,左轮枪升级:异域杀手,TB.Revolver.EldritchBane,TB.Revolver,,,0,0,8xMortuus;4xAlienis,,,,-13,-8
TX,彗星之靴,CometsbootsGTNH,TXBOOTSTRAVELLER;FOCUSFROST;INFUSION,,,0,0,15xIter;12xAqua;9xGelum;6xMotus;3xPraecantatio,,,,5,-3
TX,灵魂火盆,SoulbraizerGTNH,TXTALLOW;ELDRITCHMINOR;VOIDMETAL;INFUSION;SANESOAP,,,0,0,15xAuram;12xAlienis;9xTenebrae;6xMortuus;3xPraecantatio,,,,-6,-10
TX,亡灵杖芯,ROD_NECROMANCER_staff,TXROD_greatwood_staff,BraincureGTNH,,2,1,21xMortuus;18xInstrumentum;15xPerditio;12xAuram;9xSpiritus;6xExanimis;3xCognitio,,,,-3,1
TX,注魔法附魔,TXINFUSIONENCHANTMENT,,,,0,0,<empty>,,,,-5,-6
TX,机械杖端,CAP_MECHANIST,TXCAP_thaumium;NODETAPPER2,,,0,0,15xAuram;12xMachina;9xPotentia;6xLucrum;3xInstrumentum,,,,-9,-6
TX,基础炼化学,TXBASICARTIFACE,,,,0,0,<empty>,,,,3,1
TX,寄生杖端,CAP_SOJOURNER,TXCAP_thaumium;WANDPED,,,0,0,15xAuram;12xPermutatio;9xPotentia;6xLucrum;3xInstrumentum,,,,-5,-8
TX,魔力油脂,TXTALLOW,,,,0,0,<empty>,,,,-6,-11
TX,附魔: 束缚,ENCHBINDING,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xVinculum;12xPerditio;9xIter;6xSuperbia;3xCognitio,,,,-7,-4
TX,附魔: 夜视,ENCHNIGHTVISION,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xSensus;12xLux;9xTenebrae;6xIgnis;3xCognitio,,,,-5,-4
TX,琥珀杖柄,ROD_AMBER,TXROD_greatwood,,,0,0,15xAuram;12xInstrumentum;9xPraecantatio;6xVinculum;3xVitreus,,,,-5,-1
TX,无尽之壶,UrnGTNH,TXINFUSION;ARCANEEAR,,,0,0,15xAqua;12xPraecantatio;9xVacuos;6xAlienis;3xLucrum,,,,3,-10
TX,转化杖柄,ROD_TRANSMUTATION,TXROD_greatwood;TXBASICARTIFACE,TXINFUSION,,0,0,15xPermutatio;12xInstrumentum;9xPraecantatio;6xAlienis;3xTerra,,,,-1,-1
TX,转化杖芯,ROD_TRANSMUTATION_staff,TXROD_greatwood_staff;ROD_TRANSMUTATION;TXBASICARTIFACE,,,0,0,18xPermutatio;15xInstrumentum;12xPraecantatio;9xAlienis;6xTerra;3xArbor,,,,0,0
TX,奥法缰绳,TXHOVERHARNESS,,,,0,0,<empty>,,,,2,-12
TX,附魔: 缴械,ENCHDISARM,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xVinculum;12xLimus;9xTelum;6xPraecantatio;3xCognitio,,,,-3,-4
TX,宏伟之木杖柄,TXROD_greatwood,,,,0,0,<empty>,,,,-3,-2
TX,腐化指环,TENTACLERING,TAINTBASICS,INFUSION;BraincureGTNH,,1,1,15xVitium;12xTelum;9xTutamen;6xAlienis;3xPraecantatio,,Thaumcraft.Taintacle,,-11,2
TX,泯灭之罐,TrashjarGTNH,TXJARVOID;TXINFUSION;WARDEDARCANA;HUNGRYCHEST,,,1,1,15xPerditio;12xVacuos;9xFames;6xAlienis;3xPraecantatio,,,,5,-9
TX,神秘复制器,ReplicatorGTNH,DISTILESSENTIA;TXINFUSION;TXDISTILESSENTIA;THAUMIUM,,,1,1,15xLucrum;12xFabrico;9xMachina;6xOrdo;3xPraecantatio,,,,4,-5
TX,琥珀杖芯,ROD_AMBER_staff,TXROD_greatwood_staff,TXBASICARTIFACE,,0,0,18xVinculum;15xInstrumentum;12xPraecantatio;12xAlienis;6xAuram,,,,-6,0
TX,浮空蜡烛,FloatingcandleGTNH,TXTALLOW,,,0,0,12xAer;9xPannus;6xPraecantatio;3xVolatus,,,,-7,-9
TX,魔法手杖,TXROD_greatwood_staff,,,,0,0,<empty>,,,,-3,3
TX,罐子封蜡,JarsealGTNH,TALLOW;JARLABEL,,,0,0,18xVinculum;15xAlienis;12xPraecantatio;9xIter;6xTerra;3xAqua,,,,-7,-2
TX,灵魂坩埚,CrucsoulGTNH,TXDISTILESSENTIA;TXINFUSION,BraincureGTNH,,2,2,18xSpiritus;15xMortuus;12xFames;9xExanimis;6xTelum;3xAlienis,,,,5,-7
TX,炼狱之壶,BurnGTNH,UrnGTNH,,,0,0,15xIgnis;12xPraecantatio;9xVacuos;6xAlienis;3xLucrum,,,,4,-11
TX,冥想之缸,THINKTANK,RESEARCHER2;BraincureGTNH,INFUSION;INFUSION,,1,1,4xExanimis;8xCognitio;6xSensus;2xLucrum,,,,-1,-5
TX,纤细的捕梦网,DreamcatcherGTNH,TAINTBASICS,,,0,0,15xVitium;12xCognitio;9xInstrumentum;6xMetallum;3xPraecantatio,,,,-7,2
TX,注魔,TXINFUSION,,,,0,0,<empty>,,,,2,-7
TX,旅行者之靴,TXBOOTSTRAVELLER,TXINFUSION,,,0,0,<empty>,,,,1,-4
TX,补给之符,TalismanfoodtGTNH,FleshcureGTNH;TXINFUSION,,,0,0,18xFames;15xPannus;12xMessis;9xSano;6xPermutatio;3xOrdo,,,,-1,-11
TX,腐肉炼制,FleshcureGTNH,TXTALLOW,,,0,0,15xPannus;12xTutamen;9xCorpus;6xPermutatio;3xAlienis,,,,-4,-10
TX,腐化,TAINTBASICS,,,,0,0,<empty>,,,,-9,0
TX,虚空罐子,TXJARVOID,,,,0,0,<empty>,,,,7,-10
TX,碎片指环,DiacountringsGTNH,TXBASICARTIFACE,,,0,0,12xVitreus;9xPraecantatio;6xLucrum;3xAlienis,,,,1,3
TX,源质蒸馏,TXDISTILESSENTIA,,,,0,0,<empty>,,,,7,-6
TX,奥法加护腰带,StabilizerbeltGTNH,TXHOVERHARNESS;TXINFUSION,,,0,0,18xOrdo;15xTerra;12xIter;9xSuperbia;6xTutamen;3xPraecantatio,,,,1,-10
TX,僵脑净化,BraincureGTNH,TXINFUSION;JARBRAIN;FleshcureGTNH,,,0,0,18xOrdo;15xCognitio;12xHumanus;9xExanimis;6xAlienis;3xPermutatio,,,,-2,-8
TX,神秘杖端,TXCAP_thaumium,,,,0,0,<empty>,,,,-7,-7
TX,流星之靴,MeteorbootsGTNH,TXBOOTSTRAVELLER;FOCUSFIRE;INFUSION,,,0,0,15xIter;12xIgnis;9xPotentia;6xVolatus;3xPraecantatio,,,,2,-1
gtnl,你的新起点,gtnl.welcome,,,,0,0,<empty>,,,,0,0
gtnl,岁月静滞怀表,gtnl.timeStopPocketWatch,gtnl.welcome,,,0,0,2xTempus;1xOrdo;1xPraecantatio;1xIter;1xPotentia;1xVacuos,,,,-1,-2
gtnl,源质：VICTUS,gtnl.essentiaUpgradeVictus,gtnl.welcome,,,0,0,10xVictus;10xPermutatio;10xInstrumentum;10xPotentia,,,,-7,5
gtnl,奥术世界的内燃引擎,gtnl.largeEssentiaGenerator,gtnl.welcome,,,0,0,10xMachina;10xPraecantatio;10xPotentia;10xPermutatio,,,,-4,3
gtnl,源质：UNSTABLE,gtnl.essentiaUpgradeUnstable,gtnl.welcome,,,0,0,10xPerditio;10xPermutatio;10xInstrumentum;10xPotentia,,,,-6,5
gtnl,源质：TAINTED,gtnl.essentiaUpgradeTainted,gtnl.welcome,,,0,0,10xMortuus;10xPermutatio;10xInstrumentum;10xPotentia,,,,-8,5
gtnl,源质：ELECTRIC,gtnl.essentiaUpgradeElectric,gtnl.essentiaUpgradeAir;gtnl.essentiaUpgradeThermal;gtnl.essentiaUpgradeUnstable;gtnl.essentiaUpgradeVictus;gtnl.essentiaUpgradeTainted;gtnl.essentiaUpgradeMechanics;gtnl.essentiaUpgradeSpirit;gtnl.essentiaUpgradeRadiation,,,0,0,10xPermutatio;10xInstrumentum;10xPotentia,,,,-7,7
gtnl,tc.research_name.gtnl.essentiaUpgradeSpirit,gtnl.essentiaUpgradeSpirit,gtnl.welcome,,,0,0,10xCognitio;10xPermutatio;10xInstrumentum;10xPotentia,,,,-10,5
gtnl,源质：AIR,gtnl.essentiaUpgradeAir,gtnl.welcome,,,0,0,10xAer;10xPermutatio;10xInstrumentum;10xPotentia,,,,-4,5
gtnl,源质：THERMAL,gtnl.essentiaUpgradeThermal,gtnl.welcome,,,0,0,10xIgnis;10xPermutatio;10xInstrumentum;10xPotentia,,,,-5,5
gtnl,升级你的发电机,gtnl.essentiaUpgradeEmpty,gtnl.largeEssentiaGenerator,,,0,0,10xAuram;10xPermutatio;10xInstrumentum;10xPotentia,,,,-4,4
gtnl,源质：MECHANICS,gtnl.essentiaUpgradeMechanics,gtnl.welcome,,,0,0,10xMachina;10xPermutatio;10xInstrumentum;10xPotentia,,,,-9,5
gtnl,源质：RADIATION,gtnl.essentiaUpgradeRadiation,gtnl.welcome,,,0,0,20xPotentia;10xPermutatio;10xInstrumentum,,,,-11,5
RBRINGS,施法者的首次融合,RBSPELLSLINGERSRINGOFTHEEARTH,RBTHEORYRINGOFCOMBINATIONS,,,0,0,12xTerra;12xAqua;12xPerditio;24xPraecantatio;12xAuram,,,,-5,-1
RBRINGS,秘术师的首次融合,RBSPELLCASTERSRINGOFTHESKY,RBTHEORYRINGOFCOMBINATIONS,,,0,0,12xAer;12xIgnis;12xOrdo;24xPraecantatio;12xAuram,,,,-5,-3
RBRINGS,导师混沌指环,RBMASTERSRINGOFPERDITIO,RBARCHMAGESRINGOFPERDITIO;PRIMPEARL,,,0,0,8xPerditio;16xPraecantatio;8xAuram,,,,0,0
RBRINGS,法师水之指环,RBMAGICIANSRINGOFAQUA,RBAPPRENTICERINGOFAQUA,,,0,0,4xAqua;8xPraecantatio;4xAuram,,,,-3,1
RBRINGS,指环组合理论,RBTHEORYRINGOFCOMBINATIONS,RBMASTEROFTHEELEMENTALRINGS,,,0,0,8xAer;8xTerra;8xIgnis;8xAqua;8xOrdo;8xPerditio;16xPraecantatio;8xAuram,,,,-4,-2
RBRINGS,保护理论,RBTHEORYRINGOFMAGICALPROTECTION,RBMASTEROFTHEELEMENTALRINGS;RUNICAUGMENTATION,,,0,0,8xAer;8xTerra;8xIgnis;8xAqua;8xOrdo;8xPerditio;16xPraecantatio;8xAuram,,,,4,-2
RBRINGS,奇术神秘使指环,RBEXOTICTHAUMATURGESRING,RBTHAUMATURGESRING,,,0,0,16xTerra;16xAer;16xIgnis;16xAqua;16xOrdo;16xPerditio;48xPraecantatio;16xAuram,,,,-8,-3
RBRINGS,空气指环,RBAPPRENTICERINGOFAER,,,,0,0,2xAer;4xPraecantatio,1xitem.ItemBaubleBlanks@3,,,-4,-6
RBRINGS,秩序指环,RBAPPRENTICERINGOFORDO,,,,0,0,2xOrdo;4xPraecantatio,1xitem.ItemBaubleBlanks@7,,,0,-7
RBRINGS,导师地之指环,RBMASTERSRINGOFTERRA,RBARCHMAGESRINGOFTERRA;PRIMPEARL,,,0,0,8xTerra;16xPraecantatio;8xAuram,,,,1,-3
RBRINGS,导师秩序指环,RBMASTERSRINGOFORDO,RBARCHMAGESRINGOFORDO;PRIMPEARL,,,0,0,8xOrdo;16xPraecantatio;8xAuram,,,,0,-4
RBRINGS,法师秩序指环,RBMAGICIANSRINGOFORDO,RBAPPRENTICERINGOFORDO,,,0,0,4xOrdo;8xPraecantatio;4xAuram,,,,0,-6
RBRINGS,混沌指环,RBAPPRENTICERINGOFPERDITIO,,,,0,0,2xPerditio;4xPraecantatio,1xitem.ItemBaubleBlanks@8,,,0,3
RBRINGS,符文锻造神秘使指环,RBRUNEFORGEDTHAUMATURGESRING,RBEXOTICTHAUMATURGESRING,,,0,0,16xTerra;16xAer;16xIgnis;16xAqua;16xOrdo;16xPerditio;64xPraecantatio;16xAuram,,,,-8,-1
RBRINGS,贤者混沌指环,RBARCHMAGESRINGOFPERDITIO,RBMAGICIANSRINGOFPERDITIO;INFUSION,,,0,0,6xPerditio;12xPraecantatio;6xAuram,,,,0,1
RBRINGS,导师火之指环,RBMASTERSRINGOFIGNIS,RBARCHMAGESRINGOFIGNIS;PRIMPEARL,,,0,0,8xIgnis;16xPraecantatio;8xAuram,,,,1,-1
RBRINGS,魔法师的大地指环,RBMAGICIANSRINGOFTERRA,RBAPPRENTICERINGOFTERRA,,,0,0,4xTerra;8xPraecantatio;4xAuram,,,,3,-5
RBRINGS,导师水之指环,RBMASTERSRINGOFAQUA,RBARCHMAGESRINGOFAQUA;PRIMPEARL,,,0,0,8xAqua;16xPraecantatio;8xAuram,,,,-1,-1
RBRINGS,天空次融指环,RBEXOTICRINGOFTHESKY,RBSPELLCASTERSRINGOFTHESKY,,,0,0,14xAer;14xIgnis;14xOrdo;28xPraecantatio;14xAuram,,,,-6,-4
RBRINGS,贤者地之指环,RBARCHMAGESRINGOFTERRA,RBMAGICIANSRINGOFTERRA;INFUSION,,,0,0,6xTerra;12xPraecantatio;6xAuram,,,,2,-4
RBRINGS,天空终融指环,RBRUNEFORGEDRINGOFTHESKY,RBEXOTICRINGOFTHESKY,,,0,0,16xAer;16xIgnis;16xOrdo;32xPraecantatio;16xAuram,,,,-7,-5
RBRINGS,大地指环,RBAPPRENTICERINGOFTERRA,,,,0,0,2xTerra;4xPraecantatio,1xitem.ItemBaubleBlanks@4,,,4,-6
RBRINGS,法师火之指环,RBMAGICIANSRINGOFIGNIS,RBAPPRENTICERINGOFIGNIS,,,0,0,4xIgnis;8xPraecantatio;4xAuram,,,,3,1
RBRINGS,神秘使指环,RBTHAUMATURGESRING,RBRUNEFORGEDRINGOFTHESKY;RBRUNEFORGEDRINGOFTHEEARTH;RBTHEORYRINGOFCOMBINATIONS,,,0,0,16xTerra;16xAer;16xIgnis;16xAqua;16xOrdo;16xPerditio;32xPraecantatio;16xAuram,,,,-7,-2
RBRINGS,大地终融指环,RBRUNEFORGEDRINGOFTHEEARTH,RBEXOTICRINGOFTHEEARTH,,,0,0,16xTerra;16xAqua;16xPerditio;32xPraecantatio;16xAuram,,,,-7,1
RBRINGS,法师混沌指环,RBMAGICIANSRINGOFPERDITIO,RBAPPRENTICERINGOFPERDITIO,,,0,0,4xPerditio;8xPraecantatio;4xAuram,,,,0,2
RBRINGS,贤者火之指环,RBARCHMAGESRINGOFIGNIS,RBMAGICIANSRINGOFIGNIS;INFUSION,,,0,0,6xIgnis;12xPraecantatio;6xAuram,,,,2,0
RBRINGS,水之指环,RBAPPRENTICERINGOFAQUA,,,,0,0,2xAqua;4xPraecantatio,1xitem.ItemBaubleBlanks@6,,,-4,2
RBRINGS,贤者水之指环,RBARCHMAGESRINGOFAQUA,RBMAGICIANSRINGOFAQUA;INFUSION,,,0,0,6xAqua;12xPraecantatio;6xAuram,,,,-2,0
RBRINGS,元素指环宗师,RBMASTEROFTHEELEMENTALRINGS,RBMASTERSRINGOFAER;RBMASTERSRINGOFORDO;RBMASTERSRINGOFTERRA;RBMASTERSRINGOFIGNIS;RBMASTERSRINGOFPERDITIO;RBMASTERSRINGOFAQUA,,,0,0,8xAer;8xTerra;8xIgnis;8xAqua;8xOrdo;8xPerditio;16xPraecantatio;8xAuram,,,,0,-2
RBRINGS,魔术师的空气指环,RBMAGICIANSRINGOFAER,RBAPPRENTICERINGOFAER,,,0,0,4xAer;8xPraecantatio;4xAuram,,,,-3,-5
RBRINGS,贤者空气指环,RBARCHMAGESRINGOFAER,RBMAGICIANSRINGOFAER;INFUSION,,,0,0,6xAer;12xPraecantatio;6xAuram,,,,-2,-4
RBRINGS,火之指环,RBAPPRENTICERINGOFIGNIS,,,,0,0,2xIgnis;4xPraecantatio,1xitem.ItemBaubleBlanks@5,,,4,2
RBRINGS,大法师的空气指环,RBMASTERSRINGOFAER,RBARCHMAGESRINGOFAER;PRIMPEARL,,,0,0,8xAer;16xPraecantatio;8xAuram,,,,-1,-3
RBRINGS,贤者秩序指环,RBARCHMAGESRINGOFORDO,RBMAGICIANSRINGOFORDO;INFUSION,,,0,0,6xOrdo;12xPraecantatio;6xAuram,,,,0,-5
RBRINGS,大地次融指环,RBEXOTICRINGOFTHEEARTH,RBSPELLSLINGERSRINGOFTHEEARTH,,,0,0,14xTerra;14xAqua;14xPerditio;28xPraecantatio;14xAuram,,,,-6,0
THAUMICBOOTS,邪术天体,TB_Explorations_Tainted_Compat,TB_Explorations_Core;TB_Tainted_Core;TB_Core_Research,,,0,0,25xTabernus;25xCaelum;25xAlienis;15xPermutatio,,,,3,-2
THAUMICBOOTS,人造与虚空之术法,TB_EMT_Tainted_Compat,TB_Tainted_Core;TB_EMT_Core;TB_Core_Research,,,0,0,25xTabernus;25xAlienis;25xPotentia;15xPermutatio,,,,0,3
THAUMICBOOTS,人造之术法,TB_EMT_Core,,,,0,0,25xTabernus;25xPotentia;15xPermutatio,,,,-3,2
THAUMICBOOTS,独特之术法,TB_Unique_Boots,TB_Core_Research,,,0,0,25xTabernus;25xPermutatio;25xInstrumentum;25xPraecantatio;25xPotentia,,,,-2,0
THAUMICBOOTS,神秘鞋匠,TB_Core_Research,THAUMIUM,,,0,0,10xTabernus;10xPermutatio,,,,0,0
THAUMICBOOTS,天体之术法,TB_Explorations_Core,,,,0,0,25xTabernus;25xCaelum;15xPermutatio,,,,0,-3
THAUMICBOOTS,结合天体之术法,TB_Explorations_Compat,TB_Core_Research;TB_Explorations_Core,,,0,0,25xTabernus;25xCaelum;15xPermutatio,,,,0,-2
THAUMICBOOTS,虚空之术法,TB_Tainted_Core,,,,0,0,25xTabernus;25xAlienis;15xPermutatio,,,,3,2
THAUMICBOOTS,季节之术法,TB_Seasonal_Boots,TB_Core_Research,,,0,0,25xTabernus;25xPermutatio;25xGelum;25xPraecantatio;25xPotentia,,,,2,0
THAUMICBOOTS,稳定的季节之术法,TB_Seasonal_Stabilized,TB_Seasonal_Boots,,,0,0,50xVinculum;25xVitreus;25xPermutatio;25xGelum;25xLux,,,,4,0
THAUMICBOOTS,人造与天体之术法,TB_Explorations_EMT_Compat,TB_Core_Research;TB_Explorations_Core;TB_EMT_Core,,,0,0,25xTabernus;25xCaelum;15xPotentia;15xPermutatio,,,,-3,-2
ThaumicHorizons,炼金孵化,alchIncubation,alcheponics,,,0,0,4xBestia;2xVictus;2xIgnis,,,,2,0
ThaumicHorizons,爆裂安瓿,blastPhial,essentiaInjection,,,0,0,2xVictus;2xIgnis;2xPerditio,,,,6,3
ThaumicHorizons,梦魇马,nightmareInfusion,horseInfusion;LEVITATOR,,,0,0,4xIgnis;3xVacuos;3xIter,,,,17,-7
ThaumicHorizons,符文皮毛,runicCreature,generalInfusion;RUNICAUGMENTATION,,,0,0,4xPotentia;4xTutamen;4xPraecantatio,,,,15,-3
ThaumicHorizons,马注魔,horseInfusion,generalInfusion,,,0,0,4xBestia;5xIter;4xAlienis,,,,15,-5
ThaumicHorizons,鸡注魔,chickenInfusion,generalInfusion,,,0,0,5xBestia;5xLimus;3xLucrum;3xTenebrae,,,,11,-5
ThaumicHorizons,法杖核心:活化,focusAnimation,PRIMPEARL;golemPowder,,,0,0,5xHumanus;5xMotus;5xSpiritus;3xFabrico,,,,12,-1
ThaumicHorizons,法杖核心:熔析,focusLiquefaction,focusIllumination;FOCUSEXCAVATION,,,0,0,3xIgnis;3xMetallum;2xPermutatio,,,,1,8
ThaumicHorizons,法杖核心:解离,focusDisintegration,focusLiquefaction;alchemite;LIQUIDDEATH,,,0,0,3xPraecantatio;2xVitreus;3xPerditio,,,,3,8
ThaumicHorizons,转生,cloneVillager,incarnationVat;soulAssembler,,nightmare,2,1,8xSpiritus;8xHumanus;8xSano,,,,11,4
ThaumicHorizons,炼金炸药,alchemite,,ESSENTIACRYSTAL,,0,0,2xIgnis;2xPerditio;4xPotentia;4xVitreus;2xPermutatio,,,,3,6
ThaumicHorizons,传导增幅器,transductionAmplifier,planarTheory,,,1,1,18xAuram;15xPotentia;12xVacuos;9xAlienis,,,,12,6
ThaumicHorizons,异界理论,planarTheory,VISPOWER;VOIDMETAL,,,1,1,18xVacuos;15xPraecantatio;12xAlienis;9xAuram;6xPerditio;3xTenebrae,,,,10,8
ThaumicHorizons,原始化石,leviathan,pocketPlane,,,0,0,<empty>,1xtile.ThaumicHorizons_leviathan@0,,,20,10
ThaumicHorizons,猪注魔,pigInfusion,generalInfusion,,,0,0,5xBestia;5xFames;3xMetallum;3xVitium;3xSano,,,,12,-5
ThaumicHorizons,蛊惑人心,instilledLoyalty,generalInfusion,,,0,0,4xCognitio;3xBestia;3xPermutatio,,,,15,-1
ThaumicHorizons,肉类硬化,fleshLeather,meatGrowth,,,0,0,4xCorpus;6xPannus;4xFabrico,,,,6,-1
ThaumicHorizons,异界之门,planarKeystone,pocketPlane,,,3,2,15xIter;12xVacuos;9xAuram;6xAlienis;3xPraecantatio,,,,20,8
ThaumicHorizons,虚空傀儡,voidGolem,wispSpawn,golemPowder,,1,1,2xVacuos;2xMotus;2xSpiritus;2xHumanus,,,,16,7
ThaumicHorizons,邪术毒牙,eldritchFangs,generalInfusion;VOIDMETAL,,,0,0,4xAlienis;4xTelum;4xVenenum,,,,15,-2
ThaumicHorizons,奥术透镜,lensFire,GOGGLES;INFUSION,,,0,0,3xSensus;3xLux;2xPotentia,,,,2,-2
ThaumicHorizons,神秘船,thaumiumBoat,greatwoodBoat;THAUMIUM,,,1,1,2xIgnis;2xMetallum;2xPraecantatio,,,,7,8
ThaumicHorizons,冥想生与死,nightmare,cloneVillager,,,0,0,1xSpiritus,,,,13,4
ThaumicHorizons,法杖核心:光明,focusIllumination,FOCUSFIRE,,,0,0,2xLux;2xPotentia;1xPraecantatio,,,,-1,6
ThaumicHorizons,银树之心,silverHeart,humanInfusion,,,0,0,3xHumanus;3xOrdo;3xSano,,,,19,-1
ThaumicHorizons,灵魂滤网,soulExtractor,JARBRAIN;ENCHFABRIC,,,2,1,4xSpiritus;4xVinculum;4xTerra;4xPermutatio,1xtile.hellsand@0,,,5,6
ThaumicHorizons,漩涡弱化,vortexStabilizer,planarTheory,,,1,1,21xAuram;18xFames;15xMachina;12xOrdo;9xPotentia;6xVinculum,,,,12,10
ThaumicHorizons,透镜之匣,lensCase,lensAir;lensWater;lensEarth;lensOrderEntropy;FOCUSPOUCH,,,0,0,2xVitreus;4xPannus;2xVacuos,,,,2,-6
ThaumicHorizons,光合皮肤,synthSkin,humanInfusion,,,0,0,3xHumanus;3xHerba;3xFames,,,,19,0
ThaumicHorizons,地之遗忘之镜,lensEarth,lensFire,,,0,0,4xSensus;2xVacuos;2xLux,,,,3,-4
ThaumicHorizons,镜像护身符,mirrorAmulet,cloneSelf,MIRROR,,0,0,5xMortuus;5xPerditio;5xVacuos,,,,17,4
ThaumicHorizons,法杖核心:收容,focusContainment,,DISTILESSENTIA;FOCUSPORTABLEHOLE,,0,0,6xVinculum;6xVacuos;2xIter,,,,8,-3
ThaumicHorizons,口袋异次元,pocketPlane,planarRift;PRIMPEARL,,,2,2,24xIter;21xVacuos;18xFabrico;15xAuram;21xMachina;6xAlienis;6xPraecantatio;3xCognitio,,,,18,8
ThaumicHorizons,血之炼金术,essentiaInjection,meatGrowth,THAUMATORIUM;INFUSION,,1,1,4xVictus;2xHumanus;2xPermutatio;2xPraecantatio,,,,6,1
ThaumicHorizons,猫注魔,catInfusion,generalInfusion,,,0,0,5xBestia;3xPraecantatio;3xExanimis,,,,13,-5
ThaumicHorizons,两栖水肺,amphibious,humanInfusion,,,0,0,3xHumanus;3xAer;3xAqua,,,,19,1
ThaumicHorizons,自我注魔,selfInfusion,generalInfusion;cloneSelf,,humanInfusion,0,0,6xHumanus;6xPraecantatio;6xFabrico,,,,14,1
ThaumicHorizons,犬注魔,dogInfusion,generalInfusion,,,0,0,5xBestia;3xLux;3xIgnis;3xAqua;3xPraecantatio,,,,14,-5
ThaumicHorizons,新视界,planarRift,vortexStabilizer;transductionAmplifier,,,2,1,4xVacuos;4xPraecantatio;2xAlienis,,,,14,8
ThaumicHorizons,水晶法杖,crystalWand,planarRift,,,0,0,4xPraecantatio;4xVitreus;4xPotentia,,,,15,10
ThaumicHorizons,便携虚空,portability,generalInfusion,,,0,0,4xVacuos;4xVinculum,,,,15,-4
ThaumicHorizons,气之魂灵之镜,lensAir,lensFire,,,0,0,4xSensus;2xAuram;2xVictus;2xExanimis,,,,-1,-4
ThaumicHorizons,Vis反应炉,visDynamo,,INFUSION;VISPOWER,,0,0,5xAuram;5xMachina;5xPotentia,,,,3,2
ThaumicHorizons,蛛羊,sheederInfusion,sheepInfusion,,,0,0,4xPannus;3xBestia;3xPermutatio,,,,10,-7
ThaumicHorizons,天域碎片,etherealShard,shardTrans,INFUSION;VISPOWER,,0,0,8xAuram;16xPotentia;16xVacuos;8xPraecantatio,,,,1,4
ThaumicHorizons,异界之云,planarClouds,pocketPlane,,,0,0,<empty>,1xtile.ThaumicHorizons_cloud@32767;1xtile.ThaumicHorizons_cloud@32767,,,20,6
ThaumicHorizons,源质反应炉,essentiaDynamo,visDynamo,INFUSION;VISPOWER;THAUMIUM,,0,0,5xAuram;5xMachina;5xPotentia;5xAqua,,,,3,4
ThaumicHorizons,针筒发射器,injector,blastPhial;BONEBOW,,,0,0,3xTelum;3xMachina;3xVolatus,,,,8,3
ThaumicHorizons,阴阳学究之镜,lensOrderEntropy,lensFire,,,0,0,4xSensus;4xCognitio;2xPraecantatio,,,,5,-4
ThaumicHorizons,变色皮肤,chameleonSkin,humanInfusion,,,0,0,4xSensus;4xPermutatio;4xVacuos,,,,19,-2
ThaumicHorizons,节点透视之镜,nodeMonitor,INFUSION,,,0,0,3xAuram;3xMachina;3xSensus,,,,1,6
ThaumicHorizons,水之共鸣之镜,lensWater,lensFire;ARCANEEAR,,,0,0,4xSensus;2xPermutatio,,,,1,-4
ThaumicHorizons,牛注魔,cowInfusion,generalInfusion,,,0,0,5xBestia;5xLimus;5xPermutatio,,,,9,-5
ThaumicHorizons,炼金栽培,alcheponics,,,,0,0,5xMessis;5xHerba;5xLux,,,,0,0
ThaumicHorizons,羊注魔,sheepInfusion,generalInfusion,,,0,0,3xBestia;3xPannus;3xSensus,,,,10,-5
ThaumicHorizons,基础人类注魔,humanInfusion,selfInfusion,,,0,0,1xHumanus,,,,16,1
ThaumicHorizons,变形之指,morphicFingers,humanInfusion,,,0,0,3xHumanus;3xFabrico;3xInstrumentum;2xPermutatio,,,,19,2
ThaumicHorizons,化身,incarnationVat,healingVat,,,0,0,3xVictus;3xFabrico;3xBestia;2xMachina,,,,10,1
ThaumicHorizons,小精灵繁殖,wispSpawn,planarRift,,,0,0,2xPraecantatio;2xVitreus;2xVictus,,,,15,6
ThaumicHorizons,灵魂熔炼炉,soulAssembler,soulKnowledge,,,1,1,4xSpiritus;4xSano;4xCognitio,,,,9,6
ThaumicHorizons,生物注魔,infusionVat,healingVat;INFUSION;focusContainment,,generalInfusion,0,0,5xPraecantatio;5xVictus;5xFabrico;5xBestia,,,,10,-1
ThaumicHorizons,宏伟之木船,greatwoodBoat,,,,0,0,1xAqua;1xIter;1xFabrico,,,,5,8
ThaumicHorizons,活化粉,golemPowder,GOLEMTHAUMIUM;ADVANCEDGOLEM;incarnationVat,,,0,0,3xHumanus;3xSpiritus;3xMotus;3xFabrico,,,,12,1
