Ore Name,ItemStack,Item ID,Display Name,Wildcard
springIncoloy-903,1xgt.bwMetaGeneratedspring@10084,bartworks:gt.bwMetaGeneratedspring,耐热铬铁合金-903弹簧,false
springIndium,1xgt.metaitem.02@24056,gregtech:gt.metaitem.02,铟弹簧,false
springIndiumGalliumPhosphide,1xgt.metaitem.02@24981,gregtech:gt.metaitem.02,磷化铟镓弹簧,false
springInfinity,1xgt.metaitem.02@24397,gregtech:gt.metaitem.02,无尽弹簧,false
springInfinityCatalyst,1xgt.metaitem.02@24394,gregtech:gt.metaitem.02,无尽催化剂弹簧,false
springInfusedGold,1xgt.metaitem.02@24323,gregtech:gt.metaitem.02,注魔金弹簧,false
springInvar,1xgt.metaitem.02@24302,gregtech:gt.metaitem.02,殷钢弹簧,false
springIrOsSm,1xgt.bwMetaGeneratedspring@12320,bartworks:gt.bwMetaGeneratedspring,IrOsSm弹簧,false
springIridium,1xgt.metaitem.02@24084,gregtech:gt.metaitem.02,铱弹簧,false
springIron,1xgt.metaitem.02@24032,gregtech:gt.metaitem.02,铁弹簧,false
springIronMagnetic,1xgt.metaitem.02@24354,gregtech:gt.metaitem.02,磁化铁弹簧,false
springIronWood,1xgt.metaitem.02@24338,gregtech:gt.metaitem.02,铁木弹簧,false
springKanthal,1xgt.metaitem.02@24312,gregtech:gt.metaitem.02,坎塔尔弹簧,false
springKevlar,1xgt.metaitem.02@24765,gregtech:gt.metaitem.02,凯芙拉弹簧,false
springKnightmetal,1xgt.metaitem.02@24362,gregtech:gt.metaitem.02,骑士金属弹簧,false
springLanthanum,1xgt.metaitem.02@24064,gregtech:gt.metaitem.02,镧弹簧,false
springLawrencium,1xgt.bwMetaGeneratedspring@25093,bartworks:gt.bwMetaGeneratedspring,铹弹簧,false
springLead,1xgt.metaitem.02@24089,gregtech:gt.metaitem.02,铅弹簧,false
springLedox,1xgt.metaitem.02@24390,gregtech:gt.metaitem.02,深铅弹簧,false
springLithium,1xgt.metaitem.02@24006,gregtech:gt.metaitem.02,锂弹簧,false
springLivermorium,1xgt.bwMetaGeneratedspring@25085,bartworks:gt.bwMetaGeneratedspring,𫟷弹簧,false
springLongasssuperconductornameforuhvwire,1xgt.metaitem.02@24985,gregtech:gt.metaitem.02,UHV超导粗胚弹簧,false
springLongasssuperconductornameforuvwire,1xgt.metaitem.02@24986,gregtech:gt.metaitem.02,UV超导粗胚弹簧,false
springLumiium,1xgt.bwMetaGeneratedspring@10101,bartworks:gt.bwMetaGeneratedspring,流明弹簧,false
springLutetium,1xgt.metaitem.02@24078,gregtech:gt.metaitem.02,镥弹簧,false
springMAR-Ce-M200Steel,1xgt.bwMetaGeneratedspring@10097,bartworks:gt.bwMetaGeneratedspring,MAR-Ce-M200特种钢弹簧,false
springMAR-M200Steel,1xgt.bwMetaGeneratedspring@10096,bartworks:gt.bwMetaGeneratedspring,MAR-M200特种钢弹簧,false
springMagmatter,1xgt.metaitem.02@24143,gregtech:gt.metaitem.02,磁物质弹簧,false
springMagnalium,1xgt.metaitem.02@24313,gregtech:gt.metaitem.02,镁铝合金弹簧,false
springMagnesium,1xgt.metaitem.02@24018,gregtech:gt.metaitem.02,镁弹簧,false
springMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@24583,gregtech:gt.metaitem.02,磁流体约束恒星物质弹簧,false
springManasteel,1xgt.metaitem.02@24201,gregtech:gt.metaitem.02,魔力钢弹簧,false
springManganese,1xgt.metaitem.02@24031,gregtech:gt.metaitem.02,锰弹簧,false
springManyullyn,1xgt.metaitem.02@24386,gregtech:gt.metaitem.02,玛玉灵弹簧,false
springMeitnerium,1xgt.bwMetaGeneratedspring@25080,bartworks:gt.bwMetaGeneratedspring,鿏弹簧,false
springMellion,1xgt.metaitem.02@24148,gregtech:gt.metaitem.02,灿茶合金弹簧,false
springMelodicAlloy,1xgt.metaitem.02@24404,gregtech:gt.metaitem.02,旋律合金弹簧,false
springMendelevium,1xgt.bwMetaGeneratedspring@25091,bartworks:gt.bwMetaGeneratedspring,钔弹簧,false
springMetastableOganesson,1xgt.bwMetaGeneratedspring@10111,bartworks:gt.bwMetaGeneratedspring,亚稳态鿫弹簧,false
springMeteoricIron,1xgt.metaitem.02@24340,gregtech:gt.metaitem.02,陨铁弹簧,false
springMeteoricSteel,1xgt.metaitem.02@24341,gregtech:gt.metaitem.02,陨钢弹簧,false
springMithril,1xgt.metaitem.02@24331,gregtech:gt.metaitem.02,秘银弹簧,false
springMolybdenum,1xgt.metaitem.02@24048,gregtech:gt.metaitem.02,钼弹簧,false
springMolybdenumDisilicide,1xgt.bwMetaGeneratedspring@25071,bartworks:gt.bwMetaGeneratedspring,二硅化钼弹簧,false
springMoscovium,1xgt.bwMetaGeneratedspring@25084,bartworks:gt.bwMetaGeneratedspring,镆弹簧,false
springMu-metal,1xgt.bwMetaGeneratedspring@11351,bartworks:gt.bwMetaGeneratedspring,μ合金弹簧,false
springMysteriousCrystal,1xgt.metaitem.02@24398,gregtech:gt.metaitem.02,神秘水晶弹簧,false
springMytryl,1xgt.metaitem.02@24387,gregtech:gt.metaitem.02,深空秘银弹簧,false
springNaquadah,1xgt.metaitem.02@24324,gregtech:gt.metaitem.02,硅岩弹簧,false
springNaquadahAlloy,1xgt.metaitem.02@24325,gregtech:gt.metaitem.02,硅岩合金弹簧,false
springNaquadahEnriched,1xgt.metaitem.02@24326,gregtech:gt.metaitem.02,富集硅岩弹簧,false
springNaquadria,1xgt.metaitem.02@24327,gregtech:gt.metaitem.02,超能硅岩弹簧,false
springNeodymium,1xgt.metaitem.02@24067,gregtech:gt.metaitem.02,钕弹簧,false
springNeodymiumMagnetic,1xgt.metaitem.02@24356,gregtech:gt.metaitem.02,磁化钕弹簧,false
springNeutronium,1xgt.metaitem.02@24129,gregtech:gt.metaitem.02,中子弹簧,false
springNichrome,1xgt.metaitem.02@24311,gregtech:gt.metaitem.02,镍铬合金弹簧,false
springNickel,1xgt.metaitem.02@24034,gregtech:gt.metaitem.02,镍弹簧,false
springNickelAluminide,1xgt.metaitem.02@24772,gregtech:gt.metaitem.02,铝化镍弹簧,false
springNickelZincFerrite,1xgt.metaitem.02@24613,gregtech:gt.metaitem.02,镍锌铁氧体弹簧,false
springNihonium,1xgt.bwMetaGeneratedspring@25094,bartworks:gt.bwMetaGeneratedspring,鿭弹簧,false
springNiobium,1xgt.metaitem.02@24047,gregtech:gt.metaitem.02,铌弹簧,false
springNiobiumNitride,1xgt.metaitem.02@24359,gregtech:gt.metaitem.02,氮化铌弹簧,false
springNiobiumTitanium,1xgt.metaitem.02@24360,gregtech:gt.metaitem.02,铌钛合金弹簧,false
springNitinol60,1xitem.itemSpringNitinol60@0,miscutils:itemSpringNitinol60,镍钛诺60弹簧,false
springNobelium,1xgt.bwMetaGeneratedspring@25092,bartworks:gt.bwMetaGeneratedspring,锘弹簧,false
springOrichalcum,1xgt.metaitem.02@24966,gregtech:gt.metaitem.02,山铜弹簧,false
springOriharukon,1xgt.metaitem.02@24393,gregtech:gt.metaitem.02,奥利哈钢弹簧,false
springOsmiridium,1xgt.metaitem.02@24317,gregtech:gt.metaitem.02,铱锇合金弹簧,false
springOsmium,1xgt.metaitem.02@24083,gregtech:gt.metaitem.02,锇弹簧,false
springPalladium,1xgt.metaitem.02@24052,gregtech:gt.metaitem.02,钯弹簧,false
springPentacadmiummagnesiumhexaoxid,1xgt.metaitem.02@24987,gregtech:gt.metaitem.02,MV超导粗胚弹簧,false
springPeriodicium,1xgt.bwMetaGeneratedspring@25200,bartworks:gt.bwMetaGeneratedspring,錭錤錶弹簧,false
springPigIron,1xgt.metaitem.02@24307,gregtech:gt.metaitem.02,生铁弹簧,false
springPlastic,1xgt.metaitem.02@24874,gregtech:gt.metaitem.02,聚乙烯（PE）弹簧,false
springPlatinum,1xgt.metaitem.02@24085,gregtech:gt.metaitem.02,铂弹簧,false
springPlutonium,1xgt.metaitem.02@24100,gregtech:gt.metaitem.02,钚-239弹簧,false
springPlutonium241,1xgt.metaitem.02@24101,gregtech:gt.metaitem.02,钚-241弹簧,false
springPolybenzimidazole,1xgt.metaitem.02@24599,gregtech:gt.metaitem.02,聚苯并咪唑（PBI）弹簧,false
springPolycaprolactam,1xgt.metaitem.02@24472,gregtech:gt.metaitem.02,聚己内酰胺（PCL）弹簧,false
springPolyetheretherketone,1xgt.bwMetaGeneratedspring@25047,bartworks:gt.bwMetaGeneratedspring,聚醚醚酮弹簧,false
springPolyimide,1xgt.bwMetaGeneratedspring@25041,bartworks:gt.bwMetaGeneratedspring,聚酰亚胺弹簧,false
springPolyphenyleneSulfide,1xgt.metaitem.02@24631,gregtech:gt.metaitem.02,聚苯硫醚（PPS）弹簧,false
springPolystyrene,1xgt.metaitem.02@24636,gregtech:gt.metaitem.02,聚苯乙烯（PS）弹簧,false
springPolytetrafluoroethylene,1xgt.metaitem.02@24473,gregtech:gt.metaitem.02,聚四氟乙烯（PTFE）弹簧,false
springPolyvinylChloride,1xgt.metaitem.02@24649,gregtech:gt.metaitem.02,聚氯乙烯（PVC）弹簧,false
springPotassium,1xgt.metaitem.02@24025,gregtech:gt.metaitem.02,钾弹簧,false
springPraseodymium,1xgt.metaitem.02@24066,gregtech:gt.metaitem.02,镨弹簧,false
springPreciousMetalsAlloy,1xgt.bwMetaGeneratedspring@10109,bartworks:gt.bwMetaGeneratedspring,稀有金属合金弹簧,false
springPromethium,1xgt.metaitem.02@24068,gregtech:gt.metaitem.02,钷弹簧,false
springPulsatingIron,1xgt.metaitem.02@24378,gregtech:gt.metaitem.02,脉冲铁弹簧,false
springQuantium,1xgt.metaitem.02@24391,gregtech:gt.metaitem.02,量子弹簧,false
springRadoxPoly,1xgt.metaitem.02@24979,gregtech:gt.metaitem.02,拉多X聚合物弹簧,false
springRealgar,1xgt.metaitem.02@24913,gregtech:gt.metaitem.02,雄黄弹簧,false
springRedAlloy,1xgt.metaitem.02@24308,gregtech:gt.metaitem.02,红色合金弹簧,false
springRedSteel,1xgt.metaitem.02@24348,gregtech:gt.metaitem.02,红钢弹簧,false
springRedstoneAlloy,1xgt.metaitem.02@24381,gregtech:gt.metaitem.02,红石合金弹簧,false
springReinforced,1xgt.metaitem.02@24383,gregtech:gt.metaitem.02,强化弹簧,false
springRhodium,1xgt.bwMetaGeneratedspring@78,bartworks:gt.bwMetaGeneratedspring,铑弹簧,false
springRhodium-PlatedPalladium,1xgt.bwMetaGeneratedspring@88,bartworks:gt.bwMetaGeneratedspring,镀铑钯弹簧,false
springRoentgenium,1xgt.bwMetaGeneratedspring@25082,bartworks:gt.bwMetaGeneratedspring,𬬭弹簧,false
springRoseGold,1xgt.metaitem.02@24351,gregtech:gt.metaitem.02,玫瑰金弹簧,false
springRubber,1xgt.metaitem.02@24880,gregtech:gt.metaitem.02,橡胶弹簧,false
springRubidium,1xgt.metaitem.02@24043,gregtech:gt.metaitem.02,铷弹簧,false
springRubracium,1xgt.metaitem.02@24488,gregtech:gt.metaitem.02,褐铜弹簧,false
springRuridit,1xgt.bwMetaGeneratedspring@90,bartworks:gt.bwMetaGeneratedspring,钌铱合金弹簧,false
springRuthenium,1xgt.bwMetaGeneratedspring@64,bartworks:gt.bwMetaGeneratedspring,钌弹簧,false
springRutherfordium,1xgt.bwMetaGeneratedspring@25074,bartworks:gt.bwMetaGeneratedspring,𬬻弹簧,false
springSamarium,1xgt.metaitem.02@24069,gregtech:gt.metaitem.02,钐弹簧,false
springSamariumMagnetic,1xgt.metaitem.02@24399,gregtech:gt.metaitem.02,磁化钐弹簧,false
springScandium,1xgt.metaitem.02@24027,gregtech:gt.metaitem.02,钪弹簧,false
springSeaborgium,1xgt.bwMetaGeneratedspring@25076,bartworks:gt.bwMetaGeneratedspring,𬭳弹簧,false
springShadow,1xgt.metaitem.02@24368,gregtech:gt.metaitem.02,暗影金属弹簧,false
springShadowIron,1xgt.metaitem.02@24336,gregtech:gt.metaitem.02,暗影铁弹簧,false
springShadowSteel,1xgt.metaitem.02@24337,gregtech:gt.metaitem.02,暗影钢弹簧,false
springShijima,1xgt.metaitem.02@24189,gregtech:gt.metaitem.02,静寂弹簧,false
springShirabon,1xgt.bwMetaGeneratedspring@10112,bartworks:gt.bwMetaGeneratedspring,调律源金弹簧,false
springSignalium,1xgt.bwMetaGeneratedspring@10099,bartworks:gt.bwMetaGeneratedspring,信素弹簧,false
springSilicon,1xgt.metaitem.02@24020,gregtech:gt.metaitem.02,生硅弹簧,false
springSiliconSolarGrade,1xgt.metaitem.02@24856,gregtech:gt.metaitem.02,太阳能级硅(多晶硅)弹簧,false
springSilicone,1xgt.metaitem.02@24471,gregtech:gt.metaitem.02,硅橡胶弹簧,false
springSilver,1xgt.metaitem.02@24054,gregtech:gt.metaitem.02,银弹簧,false
springSixPhasedCopper,1xgt.metaitem.02@24147,gregtech:gt.metaitem.02,六相铜弹簧,false
springSmallAcrylonitrileButadieneStyrene,1xgt.bwMetaGeneratedspringSmall@25024,bartworks:gt.bwMetaGeneratedspringSmall,小型ABS塑料弹簧,false
springSmallActinium,1xgt.bwMetaGeneratedspringSmall@25073,bartworks:gt.bwMetaGeneratedspringSmall,小型锕弹簧,false
springSmallAdamantium,1xgt.metaitem.02@23319,gregtech:gt.metaitem.02,小型精金弹簧,false
springSmallAdamantiumAlloy,1xgt.bwMetaGeneratedspringSmall@10085,bartworks:gt.bwMetaGeneratedspringSmall,小型精金合金弹簧,false
springSmallAdemicSteel,1xgt.bwMetaGeneratedspringSmall@96,bartworks:gt.bwMetaGeneratedspringSmall,小型阿岱姆钢弹簧,false
springSmallAlduorite,1xgt.metaitem.02@23485,gregtech:gt.metaitem.02,小型神秘蓝金弹簧,false
springSmallAluminium,1xgt.metaitem.02@23019,gregtech:gt.metaitem.02,小型铝弹簧,false
springSmallAlumite,1xgt.metaitem.02@23400,gregtech:gt.metaitem.02,小型锌曜钢弹簧,false
springSmallAmericium,1xgt.metaitem.02@23103,gregtech:gt.metaitem.02,小型镅弹簧,false
springSmallAnnealedCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,小型退火铜弹簧,false
springSmallAntimony,1xgt.metaitem.02@23058,gregtech:gt.metaitem.02,小型锑弹簧,false
springSmallAnyBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,小型青铜弹簧,false
springSmallAnyCarbon,1xgt.metaitem.02@23010,gregtech:gt.metaitem.02,小型碳弹簧,false
springSmallAnyCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,小型铜弹簧,false
springSmallAnyCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,小型退火铜弹簧,false
springSmallAnyIron,1xgt.metaitem.02@23032,gregtech:gt.metaitem.02,小型铁弹簧,false
springSmallAnyIron,1xgt.metaitem.02@23304,gregtech:gt.metaitem.02,小型铸铁弹簧,false
springSmallAnyIron,1xgt.metaitem.02@23307,gregtech:gt.metaitem.02,小型生铁弹簧,false
springSmallAnyRubber,1xgt.metaitem.02@23471,gregtech:gt.metaitem.02,小型硅橡胶弹簧,false
springSmallAnyRubber,1xgt.metaitem.02@23635,gregtech:gt.metaitem.02,小型丁苯橡胶（SBR）弹簧,false
springSmallAnyRubber,1xgt.metaitem.02@23880,gregtech:gt.metaitem.02,小型橡胶弹簧,false
springSmallAnySyntheticRubber,1xgt.metaitem.02@23471,gregtech:gt.metaitem.02,小型硅橡胶弹簧,false
springSmallAnySyntheticRubber,1xgt.metaitem.02@23635,gregtech:gt.metaitem.02,小型丁苯橡胶（SBR）弹簧,false
springSmallArdite,1xgt.metaitem.02@23382,gregtech:gt.metaitem.02,小型阿迪特弹簧,false
springSmallArsenic,1xgt.metaitem.02@23039,gregtech:gt.metaitem.02,小型砷弹簧,false
springSmallArtherium-Sn,1xgt.bwMetaGeneratedspringSmall@10102,bartworks:gt.bwMetaGeneratedspringSmall,小型阿瑟锡弹簧,false
springSmallAstatine,1xgt.bwMetaGeneratedspringSmall@25086,bartworks:gt.bwMetaGeneratedspringSmall,小型砹弹簧,false
springSmallAstralSilver,1xgt.metaitem.02@23333,gregtech:gt.metaitem.02,小型星辰银弹簧,false
springSmallAtomicSeparationCatalyst,1xgt.bwMetaGeneratedspringSmall@10022,bartworks:gt.bwMetaGeneratedspringSmall,小型原子分离催化剂弹簧,false
springSmallBarium,1xgt.metaitem.02@23063,gregtech:gt.metaitem.02,小型钡弹簧,false
springSmallBatteryAlloy,1xgt.metaitem.02@23315,gregtech:gt.metaitem.02,小型电池合金弹簧,false
springSmallBedrockium,1xgt.metaitem.02@23395,gregtech:gt.metaitem.02,小型基岩弹簧,false
springSmallBerkelium,1xgt.bwMetaGeneratedspringSmall@25089,bartworks:gt.bwMetaGeneratedspringSmall,小型锫弹簧,false
springSmallBeryllium,1xgt.metaitem.02@23008,gregtech:gt.metaitem.02,小型铍弹簧,false
springSmallBismuth,1xgt.metaitem.02@23090,gregtech:gt.metaitem.02,小型铋弹簧,false
springSmallBismuthBronze,1xgt.metaitem.02@23353,gregtech:gt.metaitem.02,小型铋青铜弹簧,false
springSmallBlackBronze,1xgt.metaitem.02@23352,gregtech:gt.metaitem.02,小型黑青铜弹簧,false
springSmallBlackDwarfMatter,1xgt.metaitem.02@23586,gregtech:gt.metaitem.02,小型黑矮星物质弹簧,false
springSmallBlackPlutonium,1xgt.metaitem.02@23388,gregtech:gt.metaitem.02,小型黑钚弹簧,false
springSmallBlackSteel,1xgt.metaitem.02@23334,gregtech:gt.metaitem.02,小型黑钢弹簧,false
springSmallBlackTitanium,1xitem.itemSmallSpringBlackTitanium@0,miscutils:itemSmallSpringBlackTitanium,小型黑钛弹簧,false
springSmallBloodInfusedIron,1xgt.metaitem.02@23977,gregtech:gt.metaitem.02,小型注血铁弹簧,false
springSmallBlueAlloy,1xgt.metaitem.02@23309,gregtech:gt.metaitem.02,小型蓝色合金弹簧,false
springSmallBlueSteel,1xgt.metaitem.02@23349,gregtech:gt.metaitem.02,小型蓝钢弹簧,false
springSmallBohrium,1xgt.bwMetaGeneratedspringSmall@25078,bartworks:gt.bwMetaGeneratedspringSmall,小型𬭛弹簧,false
springSmallBrass,1xgt.metaitem.02@23301,gregtech:gt.metaitem.02,小型黄铜弹簧,false
springSmallBreel,1xgt.bwMetaGeneratedspringSmall@25111,bartworks:gt.bwMetaGeneratedspringSmall,小型青铁弹簧,false
springSmallBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,小型青铜弹簧,false
springSmallCaesium,1xgt.metaitem.02@23062,gregtech:gt.metaitem.02,小型铯弹簧,false
springSmallCallistoIce,1xgt.metaitem.02@23389,gregtech:gt.metaitem.02,小型木卫四冰弹簧,false
springSmallCarbon,1xgt.metaitem.02@23010,gregtech:gt.metaitem.02,小型碳弹簧,false
springSmallCastIron,1xgt.metaitem.02@23304,gregtech:gt.metaitem.02,小型铸铁弹簧,false
springSmallCerium,1xgt.metaitem.02@23065,gregtech:gt.metaitem.02,小型铈弹簧,false
springSmallCeruclase,1xgt.metaitem.02@23952,gregtech:gt.metaitem.02,小型暗影秘银弹簧,false
springSmallChrome,1xgt.metaitem.02@23030,gregtech:gt.metaitem.02,小型铬弹簧,false
springSmallChromiumDioxide,1xgt.metaitem.02@23361,gregtech:gt.metaitem.02,小型二氧化铬弹簧,false
springSmallChrysotile,1xgt.metaitem.02@23912,gregtech:gt.metaitem.02,小型白石棉弹簧,false
springSmallChuritsu,1xgt.metaitem.02@23190,gregtech:gt.metaitem.02,小型中立弹簧,false
springSmallCobalt,1xgt.metaitem.02@23033,gregtech:gt.metaitem.02,小型钴弹簧,false
springSmallCobaltBrass,1xgt.metaitem.02@23343,gregtech:gt.metaitem.02,小型钴黄铜弹簧,false
springSmallCompressedSteam,1xgt.bwMetaGeneratedspringSmall@25109,bartworks:gt.bwMetaGeneratedspringSmall,小型压缩蒸汽弹簧,false
springSmallConductiveIron,1xgt.metaitem.02@23369,gregtech:gt.metaitem.02,小型导电铁弹簧,false
springSmallCopernicium,1xgt.bwMetaGeneratedspringSmall@25083,bartworks:gt.bwMetaGeneratedspringSmall,小型鿔弹簧,false
springSmallCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,小型铜弹簧,false
springSmallCosmicNeutronium,1xgt.metaitem.02@23982,gregtech:gt.metaitem.02,小型宇宙中子态素弹簧,false
springSmallCreon,1xgt.metaitem.02@23149,gregtech:gt.metaitem.02,小型创律合金弹簧,false
springSmallCrudeSteel,1xgt.metaitem.02@23402,gregtech:gt.metaitem.02,小型复合黏土弹簧,false
springSmallCrystallineAlloy,1xgt.metaitem.02@23403,gregtech:gt.metaitem.02,小型晶化合金弹簧,false
springSmallCrystallinePinkSlime,1xgt.metaitem.02@23406,gregtech:gt.metaitem.02,小型晶化粉红史莱姆弹簧,false
springSmallCupronickel,1xgt.metaitem.02@23310,gregtech:gt.metaitem.02,小型白铜弹簧,false
springSmallDalisenite,1xgt.bwMetaGeneratedspringSmall@10104,bartworks:gt.bwMetaGeneratedspringSmall,小型大力合金弹簧,false
springSmallDamascusSteel,1xgt.metaitem.02@23335,gregtech:gt.metaitem.02,小型大马士革钢弹簧,false
springSmallDarkIron,1xgt.metaitem.02@23342,gregtech:gt.metaitem.02,小型玄铁弹簧,false
springSmallDarkSteel,1xgt.metaitem.02@23364,gregtech:gt.metaitem.02,小型玄钢弹簧,false
springSmallDarmstadtium,1xgt.bwMetaGeneratedspringSmall@25081,bartworks:gt.bwMetaGeneratedspringSmall,小型𫟼弹簧,false
springSmallDeepIron,1xgt.metaitem.02@23829,gregtech:gt.metaitem.02,小型深渊铁弹簧,false
springSmallDesh,1xgt.metaitem.02@23884,gregtech:gt.metaitem.02,小型戴斯弹簧,false
springSmallDraconium,1xgt.metaitem.02@23975,gregtech:gt.metaitem.02,小型龙弹簧,false
springSmallDraconiumAwakened,1xgt.metaitem.02@23976,gregtech:gt.metaitem.02,小型觉醒龙弹簧,false
springSmallDubnium,1xgt.bwMetaGeneratedspringSmall@25075,bartworks:gt.bwMetaGeneratedspringSmall,小型𬭊弹簧,false
springSmallDuralumin,1xgt.metaitem.02@23392,gregtech:gt.metaitem.02,小型硬铝弹簧,false
springSmallDuranium,1xgt.metaitem.02@23328,gregtech:gt.metaitem.02,小型铿铀弹簧,false
springSmallDysprosium,1xgt.metaitem.02@23073,gregtech:gt.metaitem.02,小型镝弹簧,false
springSmallEinsteinium,1xgt.bwMetaGeneratedspringSmall@25090,bartworks:gt.bwMetaGeneratedspringSmall,小型锿弹簧,false
springSmallElectricalSteel,1xgt.metaitem.02@23365,gregtech:gt.metaitem.02,小型磁钢弹簧,false
springSmallElectrum,1xgt.metaitem.02@23303,gregtech:gt.metaitem.02,小型琥珀金弹簧,false
springSmallElectrumFlux,1xgt.metaitem.02@23320,gregtech:gt.metaitem.02,小型通流琥珀金弹簧,false
springSmallElvenElementium,1xgt.metaitem.02@23203,gregtech:gt.metaitem.02,小型源质钢弹簧,false
springSmallEndSteel,1xgt.metaitem.02@23401,gregtech:gt.metaitem.02,小型末影钢弹簧,false
springSmallEnderium,1xgt.metaitem.02@23321,gregtech:gt.metaitem.02,小型末影(te)弹簧,false
springSmallEnderiumBase,1xgt.metaitem.02@23380,gregtech:gt.metaitem.02,小型末影粗胚弹簧,false
springSmallEnergeticAlloy,1xgt.metaitem.02@23366,gregtech:gt.metaitem.02,小型充能合金弹簧,false
springSmallEnergeticSilver,1xgt.metaitem.02@23407,gregtech:gt.metaitem.02,小型充能银弹簧,false
springSmallEnhancedGalgadorian,1xgt.metaitem.02@23385,gregtech:gt.metaitem.02,小型强化混合晶弹簧,false
springSmallEnrichedHolmium,1xgt.metaitem.02@23582,gregtech:gt.metaitem.02,小型富集钬弹簧,false
springSmallEnrichedNaquadahAlloy,1xgt.bwMetaGeneratedspringSmall@10110,bartworks:gt.bwMetaGeneratedspringSmall,小型富集硅岩合金弹簧,false
springSmallEpoxid,1xgt.metaitem.02@23470,gregtech:gt.metaitem.02,小型环氧树脂弹簧,false
springSmallEpoxidFiberReinforced,1xgt.metaitem.02@23610,gregtech:gt.metaitem.02,小型纤维强化的环氧树脂弹簧,false
springSmallErbium,1xgt.metaitem.02@23075,gregtech:gt.metaitem.02,小型铒弹簧,false
springSmallEternity,1xgt.metaitem.02@23141,gregtech:gt.metaitem.02,小型永恒弹簧,false
springSmallEuropium,1xgt.metaitem.02@23070,gregtech:gt.metaitem.02,小型铕弹簧,false
springSmallExtremelyUnstableNaquadah,1xgt.bwMetaGeneratedspringSmall@10024,bartworks:gt.bwMetaGeneratedspringSmall,小型极不稳定硅岩弹簧,false
springSmallFierySteel,1xgt.metaitem.02@23346,gregtech:gt.metaitem.02,小型炽热的钢弹簧,false
springSmallFlerovium_GT5U,1xgt.metaitem.02@23984,gregtech:gt.metaitem.02,小型弹簧,false
springSmallForce,1xgt.metaitem.02@23521,gregtech:gt.metaitem.02,小型力量弹簧,false
springSmallFrancium,1xgt.bwMetaGeneratedspringSmall@25088,bartworks:gt.bwMetaGeneratedspringSmall,小型钫弹簧,false
springSmallGadolinium,1xgt.metaitem.02@23071,gregtech:gt.metaitem.02,小型钆弹簧,false
springSmallGaiaSpirit,1xgt.metaitem.02@23205,gregtech:gt.metaitem.02,小型盖亚之魂弹簧,false
springSmallGalgadorian,1xgt.metaitem.02@23384,gregtech:gt.metaitem.02,小型混合晶弹簧,false
springSmallGallium,1xgt.metaitem.02@23037,gregtech:gt.metaitem.02,小型镓弹簧,false
springSmallGalliumArsenide,1xgt.metaitem.02@23980,gregtech:gt.metaitem.02,小型砷化镓弹簧,false
springSmallGermaniumtungstennitride,1xgt.bwMetaGeneratedspringSmall@25046,bartworks:gt.bwMetaGeneratedspringSmall,小型锗-钨氮化物弹簧,false
springSmallGold,1xgt.metaitem.02@23086,gregtech:gt.metaitem.02,小型金弹簧,false
springSmallHSLASteel,1xgt.bwMetaGeneratedspringSmall@25072,bartworks:gt.bwMetaGeneratedspringSmall,小型HSLA钢弹簧,false
springSmallHSSE,1xgt.metaitem.02@23373,gregtech:gt.metaitem.02,小型高速钢-E弹簧,false
springSmallHSSG,1xgt.metaitem.02@23372,gregtech:gt.metaitem.02,小型高速钢-G弹簧,false
springSmallHSSS,1xgt.metaitem.02@23374,gregtech:gt.metaitem.02,小型高速钢-S弹簧,false
springSmallHassium,1xgt.bwMetaGeneratedspringSmall@25079,bartworks:gt.bwMetaGeneratedspringSmall,小型𬭶弹簧,false
springSmallHeeEndium,1xgt.metaitem.02@23770,gregtech:gt.metaitem.02,小型终末弹簧,false
springSmallHellishMetal,1xgt.metaitem.02@23125,gregtech:gt.metaitem.02,小型地狱金属弹簧,false
springSmallHighDurabilityCompoundSteel,1xgt.bwMetaGeneratedspringSmall@92,bartworks:gt.bwMetaGeneratedspringSmall,小型高耐久性复合钢弹簧,false
springSmallHikarium,1xgt.bwMetaGeneratedspringSmall@10105,bartworks:gt.bwMetaGeneratedspringSmall,小型光素弹簧,false
springSmallHolmium,1xgt.metaitem.02@23074,gregtech:gt.metaitem.02,小型钬弹簧,false
springSmallIchorium,1xgt.metaitem.02@23978,gregtech:gt.metaitem.02,小型灵宝弹簧,false
springSmallIncoloy-903,1xgt.bwMetaGeneratedspringSmall@10084,bartworks:gt.bwMetaGeneratedspringSmall,小型耐热铬铁合金-903弹簧,false
springSmallIndium,1xgt.metaitem.02@23056,gregtech:gt.metaitem.02,小型铟弹簧,false
springSmallIndiumGalliumPhosphide,1xgt.metaitem.02@23981,gregtech:gt.metaitem.02,小型磷化铟镓弹簧,false
springSmallInfinity,1xgt.metaitem.02@23397,gregtech:gt.metaitem.02,小型无尽弹簧,false
springSmallInfinityCatalyst,1xgt.metaitem.02@23394,gregtech:gt.metaitem.02,小型无尽催化剂弹簧,false
